leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) X,leafValue(clip(getData(":pwr" ?result "tran") (VAR("T") / 2) (32.5 * VAR("T"))) "Design_Point" 1.0) Y
1.83508094960811e-07,4.959631290494344e-06
1.8404161087853e-07,4.959641694300265e-06
1.849430865425085e-07,4.959652078690349e-06
1.862215432712542e-07,4.959668880264203e-06
1.875e-07,4.959684208559517e-06
1.87509375e-07,4.961318987027455e-06
1.875244674635082e-07,4.962559067482409e-06
1.875546523905247e-07,5.282986656824936e-06
1.875621903605011e-07,6.352452215069943e-06
1.875682487065502e-07,8.493480059039851e-06
1.875727760085611e-07,1.10354939773954e-05
1.875785830540944e-07,1.477169240008874e-05
1.875830182334334e-07,1.708809766769156e-05
1.87588028640582e-07,1.843062950445872e-05
1.87590180277961e-07,1.925912983879333e-05
1.875909806888385e-07,1.991687985582667e-05
1.875918301411823e-07,2.092934178867794e-05
1.875924940498967e-07,2.199074885723178e-05
1.875938218673253e-07,2.495811347812293e-05
1.875962757284886e-07,3.319915017386291e-05
1.875984648262954e-07,4.132819713882537e-05
1.87600180277961e-07,4.563692122037408e-05
1.876005670791088e-07,4.608138632479935e-05
1.876011843964985e-07,4.650893844777535e-05
1.876017146423377e-07,4.651657846726182e-05
1.876027751340162e-07,4.570135366564965e-05
1.876047927663116e-07,4.755274489777496e-05
1.876064560123803e-07,5.806809582640738e-05
1.876078128984656e-07,6.589377464249327e-05
1.876091632082307e-07,6.730771243517261e-05
1.876107993549019e-07,6.10370389490181e-05
1.876122543637609e-07,6.101114301067285e-05
1.876135101807886e-07,7.126574107507459e-05
1.876143947275209e-07,7.366888601656975e-05
1.876151292746503e-07,6.998990797853888e-05
1.876160369425383e-07,6.04038331023134e-05
1.876168927471249e-07,4.899919969130855e-05
1.876176724792051e-07,3.928858616693835e-05
1.876183324165095e-07,3.263368055893134e-05
1.876190365788594e-07,2.842476508442877e-05
1.87619840832911e-07,2.669734267730449e-05
1.876205294276725e-07,2.630493122077868e-05
1.876212818643245e-07,2.623363772950962e-05
1.876220448345279e-07,2.631448230655387e-05
1.876230301176092e-07,2.651811882720937e-05
1.876243452509854e-07,2.685919426386152e-05
1.876264527752398e-07,2.744716975869358e-05
1.876290498042703e-07,2.817080823361005e-05
1.876324415868076e-07,2.90836928477845e-05
1.87637102065051e-07,3.025934427899957e-05
1.876447889406863e-07,3.194243392525658e-05
1.8765e-07,3.285334601934286e-05
1.876529555855926e-07,3.205727044876951e-05
1.876566553074975e-07,3.110284974360708e-05
1.876600144861163e-07,3.02766688982647e-05
1.87666732843354e-07,2.874010925726027e-05
1.876765887956087e-07,2.669087893160705e-05
1.876926911198649e-07,2.366197335525014e-05
1.877074840680862e-07,2.111106321130477e-05
1.877242303316369e-07,1.846511311817024e-05
1.877443562695925e-07,1.56409590279756e-05
1.877762402838636e-07,1.200802648967026e-05
1.878321598663603e-07,7.967386593346191e-06
1.879416674501202e-07,5.328262608434281e-06
1.880269091359332e-07,5.021011571796721e-06
1.881128597390426e-07,4.969010455391955e-06
1.881994525262881e-07,4.961009393780517e-06
1.883129335325098e-07,4.959777259803446e-06
1.884664256892307e-07,4.95969792224152e-06
1.886896185460985e-07,4.959696603519737e-06
1.890428085436847e-07,4.959700279479385e-06
1.897091242523328e-07,4.959707007936039e-06
1.91041755669629e-07,4.959719534095119e-06
1.930208778348145e-07,4.959736053138355e-06
1.95e-07,4.959750356174145e-06
1.950375e-07,4.974995334452891e-06
1.950470076562344e-07,5.069544028468407e-06
1.950660229687032e-07,8.514509671088381e-06
1.950712214130384e-07,1.129461361756053e-05
1.95075865737788e-07,1.42837481640192e-05
1.950812589423903e-07,1.760078240575744e-05
1.950865338937407e-07,1.987008577777758e-05
1.95096082890672e-07,1.934194438614276e-05
1.950999597174232e-07,1.697773701423173e-05
1.951024873959201e-07,1.511664725176026e-05
1.951055031140032e-07,1.342027144269472e-05
1.9510796335696e-07,1.279689987627928e-05
1.951105179630333e-07,1.278389468580132e-05
1.951129322980558e-07,1.291481243269683e-05
1.951154519908818e-07,1.304263848506838e-05
1.95117995455823e-07,1.314799137012814e-05
1.951216792506459e-07,1.326306792767594e-05
1.951284830122681e-07,1.338883084270251e-05
1.95139241506134e-07,1.344522278616706e-05
1.9515e-07,1.340126444821798e-05
1.951530029027876e-07,1.267709201159621e-05
1.951580943310629e-07,1.187176607817006e-05
1.951627586932509e-07,1.154470403372946e-05
1.951720874176269e-07,1.128397898580711e-05
1.951806277273848e-07,1.12075092740188e-05
1.95193254970319e-07,1.116624354858408e-05
1.95211093897772e-07,1.113641168582825e-05
1.952406148093684e-07,1.109578209113477e-05
1.952954631996168e-07,1.10193903535549e-05
1.95404193578725e-07,1.086990164269522e-05
1.956080913333517e-07,1.058997385676636e-05
1.960033410113498e-07,1.005573298169502e-05
1.962446606197679e-07,9.737343821342033e-06
1.964823180926356e-07,9.449618519362168e-06
1.966370364616508e-07,9.307610562430744e-06
1.967797130860977e-07,9.24971847058478e-06
1.969427670006322e-07,9.276269265547334e-06
1.970738142039182e-07,9.276754508915814e-06
1.97209784734727e-07,9.387360027645141e-06
1.972763232208207e-07,1.115120279824711e-05
1.972900516338446e-07,1.165053933372648e-05
1.973092513193502e-07,1.183152854225939e-05
1.973289102915888e-07,1.087308823786208e-05
1.973395902674129e-07,1.136881774842038e-05
1.973443147349418e-07,1.237544743574555e-05
1.973484626240526e-07,1.331895595091609e-05
1.973528268746961e-07,1.384547858890617e-05
1.973580974835114e-07,1.345571263436737e-05
1.973634232190576e-07,1.200370246235097e-05
1.97368411390061e-07,1.005078689321497e-05
1.973731266931146e-07,8.302251410378579e-06
1.973764882299173e-07,7.585669097589624e-06
1.973795657923754e-07,7.239723102217023e-06
1.97383808060748e-07,6.894346925583098e-06
1.973868296636579e-07,6.683255124571783e-06
1.973905996538235e-07,6.444256728696074e-06
1.973975680714443e-07,6.057432416218097e-06
1.974091656782184e-07,5.591597563116626e-06
1.974192741020008e-07,5.424950437204004e-06
1.974326949044825e-07,5.327435262525569e-06
1.97443828985471e-07,5.273995415692217e-06
1.974546571187887e-07,5.235253536492942e-06
1.974704872128785e-07,5.192415626082526e-06
1.97502147401058e-07,5.132820215002614e-06
1.975492093946593e-07,5.075458379291787e-06
1.976101733617981e-07,5.028987744890935e-06
1.976901942218387e-07,4.993084529108354e-06
1.977976863223572e-07,4.968714030227656e-06
1.979482988101308e-07,4.959942054657462e-06
1.980003077140982e-07,4.959701517383025e-06
1.98104325522033e-07,4.959617589780748e-06
1.98218074272047e-07,4.959612817432805e-06
1.983882387659248e-07,4.959611807975879e-06
1.986524023571099e-07,4.959618270813909e-06
1.990870358100593e-07,4.959622844171387e-06
1.99956302715958e-07,4.959636213716285e-06
2.014455949631727e-07,4.959657290313895e-06
2.025e-07,4.95967086535579e-06
2.02509375e-07,4.961303464787449e-06
2.025244674635082e-07,4.96253924644871e-06
2.025546523905247e-07,5.282744940632875e-06
2.025621850148964e-07,6.349983370079788e-06
2.025682487273797e-07,8.490018134652166e-06
2.025727758513652e-07,1.102863213712297e-05
2.025785833618837e-07,1.475827740705253e-05
2.025830186196431e-07,1.70673559685587e-05
2.025880286619247e-07,1.839973859252161e-05
2.025901802653819e-07,1.922373448571154e-05
2.025909806599711e-07,1.987685741606282e-05
2.025918300927383e-07,2.088166593251299e-05
2.02592493993626e-07,2.193840615504376e-05
2.025938217954013e-07,2.489967419230112e-05
2.025963226820936e-07,3.327846424764319e-05
2.025984993838302e-07,4.112100378016991e-05
2.026001802653819e-07,4.522620998905942e-05
2.02600565237998e-07,4.571600305416231e-05
2.026011766368355e-07,4.617829669933284e-05
2.026017010560017e-07,4.619752105862382e-05
2.02602749894334e-07,4.538718647736856e-05
2.026047134282164e-07,4.689862435021015e-05
2.026063955363825e-07,5.73382085873485e-05
2.026077462899206e-07,6.528792771862311e-05
2.026090856855394e-07,6.693078624603568e-05
2.026107058553262e-07,6.081302325956222e-05
2.026121719651754e-07,6.018759671278947e-05
2.02613421241053e-07,7.037853919728231e-05
2.026143225589925e-07,7.325708429843221e-05
2.026150503781281e-07,6.981023988846837e-05
2.026159680944865e-07,6.024045288779844e-05
2.026168129653323e-07,4.894962569508108e-05
2.026175994187938e-07,3.904762196607245e-05
2.026182597057307e-07,3.227446692659681e-05
2.02618958821098e-07,2.793444893518395e-05
2.026197550894352e-07,2.611836857494691e-05
2.02620405730192e-07,2.571080339643313e-05
2.026211633449032e-07,2.562168950517166e-05
2.026219119224829e-07,2.56980215062526e-05
2.026228822933221e-07,2.590143470551049e-05
2.026241386656219e-07,2.623631622589411e-05
2.026261513369766e-07,2.681826555136996e-05
2.026286935852466e-07,2.755752384850869e-05
2.026319839894632e-07,2.848750337840689e-05
2.026364716286903e-07,2.968771361057216e-05
2.026437027866086e-07,3.140721320607733e-05
2.0265e-07,3.262806976553471e-05
2.026532490376037e-07,3.181274903592925e-05
2.026572206348085e-07,3.085954963236856e-05
2.026609163011523e-07,3.001692937885772e-05
2.0266830763384e-07,2.845707322063731e-05
2.026790273739371e-07,2.640469925140491e-05
2.026946478121204e-07,2.367966968500269e-05
2.027095796394636e-07,2.127297561846101e-05
2.027265718615814e-07,1.874928500634188e-05
2.027477870388755e-07,1.593357878923216e-05
2.027815298536748e-07,1.226969921958873e-05
2.028418494447557e-07,8.081629761242327e-06
2.029624886269175e-07,5.318041672005926e-06
2.030545871717766e-07,5.018030879509323e-06
2.031471376788263e-07,4.968415864069914e-06
2.032396985949018e-07,4.960916811617792e-06
2.033618475370216e-07,4.959758455393486e-06
2.035272059375442e-07,4.959685950408644e-06
2.037693222278524e-07,4.959685424328533e-06
2.041506859090045e-07,4.959689656940242e-06
2.048898021252584e-07,4.959697650840023e-06
2.06368034557766e-07,4.959712431356437e-06
2.08184017278883e-07,4.959728544491645e-06
2.1e-07,4.959742673338436e-06
2.100375e-07,4.974970739120863e-06
2.100470076562344e-07,5.069513891044674e-06
2.100660229687032e-07,8.514385727660038e-06
2.100712214441431e-07,1.129450299494693e-05
2.10075865751783e-07,1.428372170694297e-05
2.100812589481945e-07,1.760099437177115e-05
2.100865339103409e-07,1.987074334522026e-05
2.100960833391425e-07,1.934371971717412e-05
2.100999600805481e-07,1.698012078368524e-05
2.101024877405198e-07,1.511951191746475e-05
2.101055033768966e-07,1.342383948137514e-05
2.101079636008326e-07,1.28010170198167e-05
2.101105182438399e-07,1.278853951616237e-05
2.101129325441932e-07,1.29199323618846e-05
2.101154521881192e-07,1.304825571798084e-05
2.10117995692537e-07,1.315411998255687e-05
2.101216796540932e-07,1.326994730103177e-05
2.101284837486662e-07,1.339711310426776e-05
2.101392418743331e-07,1.345573939015407e-05
2.1015e-07,1.341398627802945e-05
2.101530028514014e-07,1.268896683649519e-05
2.101580941734039e-07,1.188275465668979e-05
2.101627584448185e-07,1.155555249754247e-05
2.101720869876478e-07,1.129523098541342e-05
2.101806265155485e-07,1.121944658805351e-05
2.101932523713957e-07,1.117933585347394e-05
2.102110895711128e-07,1.115118964505919e-05
2.102406070748978e-07,1.111337795721085e-05
2.102954471955345e-07,1.10421956405959e-05
2.10404167550153e-07,1.090297512701283e-05
2.106080459498329e-07,1.064203908454033e-05
2.110032641688502e-07,1.014339740875951e-05
2.113423635547177e-07,9.725697033165857e-06
2.115232708482272e-07,9.517554960165498e-06
2.117229684955098e-07,9.328731714661614e-06
2.118854918575625e-07,9.249967532257738e-06
2.120687397149142e-07,9.259461713388763e-06
2.122113464757417e-07,9.250419527399804e-06
2.123561017819342e-07,9.36855202557919e-06
2.124211695676226e-07,1.095414482352519e-05
2.124364096803487e-07,1.14966878636161e-05
2.124440297367117e-07,1.169638916440195e-05
2.124592698494378e-07,1.176450501993447e-05
2.124751626627854e-07,1.106484123491943e-05
2.124896718414613e-07,1.094794800623139e-05
2.124947952941015e-07,1.17456671258051e-05
2.124991201485414e-07,1.268357082020059e-05
2.125042201776517e-07,1.351372261954858e-05
2.125087894377696e-07,1.355047509907973e-05
2.125135463527369e-07,1.278603979448367e-05
2.125187731899689e-07,1.121635487271428e-05
2.125238539642433e-07,9.314373460268826e-06
2.125269421896397e-07,8.280407822245228e-06
2.125301789361725e-07,7.604742925868765e-06
2.125332278726095e-07,7.255428195990549e-06
2.125368480715399e-07,6.962687688289744e-06
2.125399940141244e-07,6.749514172369669e-06
2.125435658193399e-07,6.533676428477623e-06
2.125494514773728e-07,6.218095055998292e-06
2.125592351633706e-07,5.785834516847969e-06
2.125710304731256e-07,5.481595912543963e-06
2.125821492962296e-07,5.372513291053594e-06
2.125877087077815e-07,5.335953267330346e-06
2.125980012558869e-07,5.283083508501124e-06
2.126090320105976e-07,5.241006490229795e-06
2.12631093520019e-07,5.182559008644454e-06
2.126604297516456e-07,5.13128562724034e-06
2.12708196559519e-07,5.076572499078256e-06
2.127689585588293e-07,5.032581716188627e-06
2.128518578208842e-07,4.996643522864158e-06
2.129628826681441e-07,4.971391084531123e-06
2.131096591126759e-07,4.960521940656703e-06
2.133218109224557e-07,4.959602579567713e-06
2.134732777593455e-07,4.959596032987515e-06
2.136260850345146e-07,4.959598501817053e-06
2.13824954869723e-07,4.959601363543377e-06
2.142226945401399e-07,4.959608158397889e-06
2.150181738809735e-07,4.959621248456979e-06
2.162590869404868e-07,4.959640254643557e-06
2.175e-07,4.959657600775367e-06
2.17509375e-07,4.961288831378944e-06
2.175244674635082e-07,4.962527716587575e-06
2.175546523905247e-07,5.282503071310719e-06
2.175621911187412e-07,6.350347336085854e-06
2.175682487890004e-07,8.486847467133949e-06
2.175727759749251e-07,1.102244895070398e-05
2.175785828965969e-07,1.474536424375217e-05
2.175830180467278e-07,1.704765594732867e-05
2.175880286296573e-07,1.837084344123402e-05
2.175901802803328e-07,1.919057206029336e-05
2.175909806987383e-07,1.984152353648532e-05
2.17591830160071e-07,2.084523446007287e-05
2.175924940720821e-07,2.190132975688238e-05
2.175938218961041e-07,2.486020647520285e-05
2.175963027467209e-07,3.315494683648664e-05
2.175984837525418e-07,4.103076269851923e-05
2.176001802803328e-07,4.518641501980007e-05
2.17600566072888e-07,4.566544393265196e-05
2.176011800905985e-07,4.611561874839208e-05
2.176017071458665e-07,4.61243700002359e-05
2.176027612564025e-07,4.529453169896059e-05
2.176047356334411e-07,4.692529311114368e-05
2.176064051610293e-07,5.73687871705057e-05
2.176077546227742e-07,6.525249676044587e-05
2.176090957180526e-07,6.679679880776379e-05
2.176107169833089e-07,6.060854709052395e-05
2.176121769970335e-07,6.019812218098952e-05
2.176134260030781e-07,7.044670404357997e-05
2.176143205920576e-07,7.319444149692087e-05
2.176150501432122e-07,6.965956044561139e-05
2.176159648894913e-07,6.004982829796772e-05
2.176168084764137e-07,4.875050235223651e-05
2.176175926766766e-07,3.887842738585898e-05
2.176182518615376e-07,3.213151479723327e-05
2.176189518702323e-07,2.78175994423499e-05
2.176197493681541e-07,2.60257597314569e-05
2.176204082652805e-07,2.562726481553777e-05
2.176211642994146e-07,2.554980613724943e-05
2.176219155005008e-07,2.563474242786717e-05
2.17622888190872e-07,2.584807844178004e-05
2.176241556804923e-07,2.619733689272588e-05
2.176261857112113e-07,2.680215885456443e-05
2.176287388112526e-07,2.75674799631149e-05
2.17632049468707e-07,2.853447236120044e-05
2.176365726186179e-07,2.978998554093296e-05
2.176438950791035e-07,3.16125677442518e-05
2.1765e-07,3.287778906768712e-05
2.176531990465021e-07,3.210906165544742e-05
2.176571249081864e-07,3.120647414993343e-05
2.176607628305059e-07,3.04117600763239e-05
2.17668038675145e-07,2.894092729991682e-05
2.176786108184746e-07,2.700483888659635e-05
2.17694352415887e-07,2.438155604379966e-05
2.177092544698214e-07,2.20808936242534e-05
2.177261807554378e-07,1.965483681296142e-05
2.177471414389163e-07,1.693217789555477e-05
2.177804665076717e-07,1.328990645990485e-05
2.178397868615834e-07,8.878201426956917e-06
2.179578408671275e-07,5.550878207120133e-06
2.180618808171431e-07,5.047680238671045e-06
2.18159524993874e-07,4.973278520164416e-06
2.182569090885051e-07,4.961708105064308e-06
2.183778341219296e-07,4.959833312378304e-06
2.185404798869409e-07,4.95967608622045e-06
2.187775407721038e-07,4.959673425392798e-06
2.1913642003516e-07,4.959677706537733e-06
2.198025222155486e-07,4.959685500037038e-06
2.211347265763257e-07,4.959700003626319e-06
2.230673632881628e-07,4.959718724072569e-06
2.25e-07,4.959734982920911e-06
2.250375e-07,4.974950218570526e-06
2.250470076562344e-07,5.06948789053018e-06
2.250660229687032e-07,8.514275128228841e-06
2.250712214233495e-07,1.129437539786194e-05
2.25075865736986e-07,1.428366469196482e-05
2.250812589376678e-07,1.760115559899041e-05
2.250865338917734e-07,1.98712886695876e-05
2.250960833219956e-07,1.934541347912399e-05
2.250999600687662e-07,1.698239971357694e-05
2.251024877295303e-07,1.51221941844476e-05
2.251055033695839e-07,1.342701523587521e-05
2.251079636035293e-07,1.28045961347739e-05
2.251105182554448e-07,1.279254772415722e-05
2.251129325583754e-07,1.292435381018365e-05
2.251154522140367e-07,1.305311424929082e-05
2.251179957175391e-07,1.315942358183069e-05
2.251216796751939e-07,1.327590243839282e-05
2.251284837593193e-07,1.340429046781945e-05
2.251392418796596e-07,1.34648704397547e-05
2.2515e-07,1.342503722765373e-05
2.25153002850658e-07,1.269927546227551e-05
2.251580941711231e-07,1.189228868185444e-05
2.251627584412246e-07,1.156496846466134e-05
2.251720869814276e-07,1.130500564376336e-05
2.251806258886927e-07,1.122982114561366e-05
2.251932506628353e-07,1.119071773196857e-05
2.252110867066326e-07,1.116404012042024e-05
2.252406018444853e-07,1.112868316359138e-05
2.252954360258944e-07,1.106203949664267e-05
2.254041492891523e-07,1.093177161585735e-05
2.256080136503739e-07,1.068741340813442e-05
