leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) X,leafValue(clip(abs(P_inst) 2e-08 ((256 * 5e-08) + 2e-08)) "delay" 1.25e-08) Y
8.10306066880068e-06,4.740984476247833e-06
8.103065522216257e-06,4.55900557918694e-06
8.103075229047411e-06,4.40327997864913e-06
8.103091841164839e-06,3.964550463645096e-06
8.103117649412504e-06,3.486346188767202e-06
8.10315845710171e-06,2.591558326172919e-06
8.103199607315974e-06,2.256377918845539e-06
8.103237403393026e-06,1.778058411139909e-06
8.10324850786155e-06,1.855095601473464e-07
8.103259507337558e-06,1.976505576620349e-06
8.103267620245306e-06,5.140976828785342e-07
8.103276070114855e-06,1.796608956422673e-06
8.103292969853953e-06,7.417955320162177e-07
8.103317736191253e-06,1.585056135995535e-06
8.103355527159135e-06,8.752159453130611e-07
8.103400350360667e-06,1.549164881364511e-06
8.103463340592966e-06,8.864712799002955e-07
8.103576184065588e-06,1.552492277125519e-06
8.103727631808989e-06,8.871340504410767e-07
8.103796379457563e-06,1.5534237362181e-06
8.10393387475471e-06,8.880969291331485e-07
8.104066686423181e-06,1.554074514944137e-06
8.104332309760122e-06,8.886265017061509e-07
8.10477796111911e-06,1.554327834028559e-06
8.105458406669756e-06,8.888271196153246e-07
8.106634302708316e-06,1.554384700959336e-06
8.1075e-06,8.889675381539094e-07
8.10756922803466e-06,2.024071355121988e-06
8.107682179852192e-06,2.08712423020927e-06
8.10782553093776e-06,1.281258726590798e-06
8.107869210703433e-06,5.857109650958681e-07
8.10788559061556e-06,1.958714974822095e-06
8.107918350439816e-06,6.435012463214283e-06
8.107959300220134e-06,1.292332613663941e-05
8.107990512172461e-06,1.544551201399455e-05
8.108000250000454e-06,1.601706921537518e-05
8.108002750000454e-06,6.344993331410311e-06
8.108004504795485e-06,1.896754101821998e-05
8.108006231586242e-06,3.706195515579222e-05
8.10800776000472e-06,7.640232685022561e-05
8.108008833366794e-06,8.618422075356404e-05
8.108009541683623e-06,0.0001142283137512737
8.108010250000455e-06,0.0001176843039496891
8.10801049311374e-06,0.0001110864268107469
8.108010855227322e-06,0.0001078620309620574
8.108011190176587e-06,0.0001061121892387386
8.108011860075118e-06,0.0001031434517125172
8.108012767280046e-06,0.0001018760624780599
8.108013650646444e-06,0.0001006248223165344
8.108014625490434e-06,0.000100399070630902
8.108015562542434e-06,0.0001014079072032579
8.108016727097744e-06,0.0001033594602354311
8.108017962389799e-06,9.746021035747564e-05
8.108019251783066e-06,9.638663474031893e-05
8.108020359446328e-06,9.199858808561158e-05
8.108021227753695e-06,8.408298497628567e-05
8.108022076105686e-06,7.66690352639347e-05
8.108022675791196e-06,7.438314812206672e-05
8.108023296126415e-06,7.054440494167395e-05
8.108024012830188e-06,6.955563471433081e-05
8.108025012961801e-06,6.577165691226654e-05
8.108026127113168e-06,6.414663345174035e-05
8.108027150556708e-06,6.118223403930723e-05
8.108028277344558e-06,6.068448153761539e-05
8.10802967995731e-06,5.841021540524104e-05
8.108031536911147e-06,5.886591199813122e-05
8.108033351005825e-06,5.797203366352938e-05
8.10803534406488e-06,5.888194451246425e-05
8.1080369466388e-06,5.719707343205766e-05
8.108038632187824e-06,5.899208399996559e-05
8.108039712934888e-06,6.14071057800681e-05
8.108040842236995e-06,6.809277389867012e-05
8.108041974334149e-06,7.113675018917465e-05
8.108043266169318e-06,7.574815959476288e-05
8.108044608027081e-06,7.68445376934273e-05
8.108046259781442e-06,7.989499513983695e-05
8.108048368518144e-06,7.976645637398722e-05
8.10805078811088e-06,8.255612215442717e-05
8.108053193739191e-06,8.692662102691459e-05
8.108056053016557e-06,9.686397166561857e-05
8.108058632633221e-06,0.0001010049112068635
8.108060998865426e-06,0.000103733194883542
8.10806406279817e-06,0.0001034813846780217
8.10806722137917e-06,0.0001047804437939089
8.108070389536475e-06,0.0001059966915264823
8.108073855308275e-06,0.0001123783669985046
8.108077728938118e-06,0.0001238000017669416
8.108080665813534e-06,0.0001392783654465814
8.108083781015892e-06,0.0001627578258132152
8.108085444963375e-06,0.0001835511274449975
8.108086587624846e-06,0.000199239299679771
8.108088069968072e-06,0.0002235760253336762
8.108089256582046e-06,0.0002441223295005381
8.10809019784205e-06,0.0002619295798755628
8.108091192699228e-06,0.0002776183299689294
8.108092198095952e-06,0.0002945293475851387
8.1080942088894e-06,0.0003292197108053338
8.108095644594486e-06,0.0003626721271480488
8.108096705949739e-06,0.0003884428463841642
8.108097876681626e-06,0.0004192536092990573
8.108098847793345e-06,0.00044224299539354
8.108099583828904e-06,0.0004642566552172756
8.108100405808821e-06,0.0004847308983808204
8.108101165110915e-06,0.0005070000514277289
8.108102104908615e-06,0.0005302141768934492
8.108103556180405e-06,0.0005692129445374913
8.108104657566917e-06,0.0005957693733053416
8.10810590827201e-06,0.0006296415331752696
8.10810735965554e-06,0.0006650818480378287
8.108109362843603e-06,0.0007157488148413861
8.108112155412379e-06,0.0007747547515889435
8.10811546328882e-06,0.0008340759745224345
8.108119051820927e-06,0.0008791253806103872
8.108122431870791e-06,0.0009109920225572425
8.108125874619463e-06,0.0009259858404856842
8.108129460243428e-06,0.0009298845456719838
8.108134736003349e-06,0.000902777979696563
8.108139834279585e-06,0.0008328643304653157
8.108145011920079e-06,0.000694711026290908
8.108150428831813e-06,0.0005092173226999332
8.108157156003329e-06,0.000294711394825498
8.108165822648779e-06,0.000212771325826411
8.108174250794726e-06,0.0003853399812994544
8.108182070646753e-06,0.0007375937186206539
8.108190931877839e-06,0.001170079374107719
8.108200084061892e-06,0.001562751722109377
8.1082109672926e-06,0.001879674597385059
8.108225630286531e-06,0.002120356947050394
8.108241174598256e-06,0.002211671851775455
8.108255439868616e-06,0.002241898670842408
8.108271162836713e-06,0.002233071826234331
8.108290615766782e-06,0.002209760656061139
8.1083148209917e-06,0.002143950753320724
8.108344067317439e-06,0.002061109634750024
8.108382005836873e-06,0.001937139502035363
8.108411681294719e-06,0.001852625573230679
8.108447210807184e-06,0.00174025647444398
8.1085e-06,0.001585870979152091
8.108525735330258e-06,0.001504971293763533
8.108555709273224e-06,0.001404189473688766
8.108585188416453e-06,0.001299734773106002
8.108644146702911e-06,0.001068023585319545
8.108757322180356e-06,0.0005940569504373488
8.10888627935331e-06,0.0001918891832295466
8.108998508065884e-06,3.022273805899092e-05
8.109126466734366e-06,3.407935057058229e-05
8.109246005546478e-06,4.313802824281103e-05
8.109393212563541e-06,3.984965127115156e-05
8.109583732781756e-06,3.015915981146384e-05
8.109867908786875e-06,2.268163354280664e-05
8.110302533098239e-06,1.571583600314066e-05
8.111068976947781e-06,1.124585616337665e-05
8.112287804625231e-06,5.048068823226723e-06
8.114206967342909e-06,2.170311462123209e-06
8.116828626399235e-06,4.093145347410953e-07
8.119999999999998e-06,1.931399654008129e-07
8.120062499999998e-06,3.589831308928792e-07
8.120168009581455e-06,3.610106979327793e-07
8.12037902874437e-06,6.075326740090167e-07
8.120456650151324e-06,1.878350577163103e-06
8.120475397408878e-06,2.198368890759655e-06
8.120497371612544e-06,2.56472337951187e-06
8.120518317248556e-06,3.112667680545616e-06
8.120532705387987e-06,5.356673737371535e-06
8.12054161421398e-06,8.03523011320849e-06
8.120551999768647e-06,1.211043087623599e-05
8.12056035200898e-06,1.583283706997421e-05
8.120563203810637e-06,1.91044959464419e-05
8.120565861540015e-06,2.422603143475988e-05
8.120567832595885e-06,3.073816161481831e-05
8.120570292697742e-06,4.056128198957661e-05
8.120572180575556e-06,4.944824060440249e-05
8.120574963459828e-06,6.10928289253211e-05
8.120577796338227e-06,7.014425582702424e-05
8.120579788715529e-06,7.235725930186473e-05
8.120581185170917e-06,7.451097615008568e-05
8.120582843831329e-06,7.614028766731186e-05
8.120584569056369e-06,7.912525392652091e-05
8.120586148145036e-06,7.952234294056794e-05
8.120587951245533e-06,7.991109912332339e-05
8.120590814886369e-06,7.791217311548567e-05
8.120594599769903e-06,7.619413461061247e-05
8.120598382510715e-06,7.33659440556253e-05
8.120603047384705e-06,7.12955574831994e-05
8.120609723775321e-06,6.719516286242638e-05
8.120620162512063e-06,6.33250256496157e-05
8.120630618971935e-06,5.886395432526293e-05
8.120642259686302e-06,5.544984472049386e-05
8.120656009369402e-06,4.982693220799235e-05
8.120673007828026e-06,4.321535246542615e-05
8.120688392109595e-06,3.503972081328345e-05
8.120702739559432e-06,2.861515819786531e-05
8.120719011637184e-06,2.097906143725278e-05
8.120746737587032e-06,1.314071098198809e-05
8.120776170091922e-06,7.814716114138593e-06
8.120807938035077e-06,6.189347220283421e-06
8.120843675014924e-06,4.607908142649363e-06
8.120888859287479e-06,4.724176573434568e-06
8.120931535649074e-06,3.642624590468768e-06
8.120965767824536e-06,3.852637144390775e-06
8.120999999999999e-06,2.859052417890716e-06
8.121019008539738e-06,2.784218967010221e-06
8.121043111904616e-06,2.567598321281314e-06
8.121066246515993e-06,2.405020995640089e-06
8.121112515738746e-06,2.130536208303827e-06
8.121202912706151e-06,1.795927193228178e-06
8.121341451235513e-06,1.504318978540115e-06
8.121568253610658e-06,1.27303164333513e-06
8.122021858360946e-06,1.018777541176334e-06
8.122490435032564e-06,8.625939502498388e-07
8.122655826561113e-06,8.121177909553212e-07
8.12298660961821e-06,7.451689104306586e-07
8.123311581927179e-06,6.757721305726705e-07
8.123961526545117e-06,5.851337225996669e-07
8.125261415780993e-06,4.55041790372448e-07
8.127861194252745e-06,3.626649274168507e-07
8.132499999999999e-06,3.275872619162262e-07
8.132644913953081e-06,1.029761604789113e-06
8.13282974660349e-06,1.553437185204076e-06
8.132922162928695e-06,8.940215230984762e-06
8.132955532820087e-06,1.510079638413674e-05
8.132978180543441e-06,1.896985245410991e-05
8.133005554032491e-06,2.29486924652245e-05
8.133030958710064e-06,2.696913555928842e-05
8.133037323155939e-06,2.845303269625179e-05
8.133043816172392e-06,2.983992271027917e-05
8.133051323557412e-06,3.191575655262596e-05
8.13305812201159e-06,3.548392458829664e-05
8.133064394095458e-06,4.22253416443011e-05
8.133068999955387e-06,4.67255331288131e-05
8.133074681322036e-06,5.333370878685791e-05
8.133079819654631e-06,6.389414714570221e-05
8.133081905545697e-06,7.263885647844507e-05
8.133083860946367e-06,7.995967811680012e-05
8.133086004614973e-06,8.899789597867288e-05
8.133088323864456e-06,9.460163333857272e-05
8.133091419991489e-06,0.000102346823331846
8.133092655787038e-06,0.0001080042978651218
8.133093665570825e-06,0.0001031805623832487
8.133094702902313e-06,0.0001026107711620152
8.133095432049727e-06,9.865585661172537e-05
8.133096276424768e-06,0.0001075649483382467
8.133097006636732e-06,0.0001104220915922642
8.133097921940365e-06,0.0001170387851168838
8.133098949296475e-06,0.0001134320585974831
8.133100014783568e-06,0.0001137331169578438
8.133101211668148e-06,0.0001067509693000169
8.133102634087764e-06,0.0001057413922514637
8.13310451829389e-06,9.818284768923957e-05
8.13310672845115e-06,0.0001024265984830372
8.133109091886806e-06,0.0001100314417912676
8.133111294557864e-06,0.0001265085773076626
8.133113683694618e-06,0.0001332197986984337
8.133116015069567e-06,0.0001402988383831242
8.133118757202661e-06,0.0001371829525075768
8.133121858529779e-06,0.0001362790080575924
8.133124936147833e-06,0.0001253166894924207
8.133128384027152e-06,0.000113873230723596
8.133132143627836e-06,9.551779944743703e-05
8.133136627803118e-06,9.064765354290355e-05
8.133140866218841e-06,8.610215112899045e-05
8.133144800071659e-06,8.893066545201252e-05
8.133150181724593e-06,8.736928012212527e-05
8.133160945030462e-06,0.0001038928369652826
8.13317279273157e-06,0.0001204500763391646
8.133185154899166e-06,0.0001477211572018941
8.13319611718828e-06,0.0001868054722555772
8.133207489095878e-06,0.0002309694621344091
8.133218215099778e-06,0.0002743424192418063
8.133229998840533e-06,0.0003180511237844375
8.133241729085934e-06,0.000353665046859656
8.133252292872608e-06,0.0003649379481210337
8.13326165669869e-06,0.0003671702196651505
8.133271884361897e-06,0.0003698242758566329
8.133281582739628e-06,0.000376673984890901
8.133291024608803e-06,0.0003837741117643472
8.133302667993387e-06,0.0003936534703630724
8.133318224867364e-06,0.0004060361736961722
8.133338225869739e-06,0.0004206488004379631
8.133363934853426e-06,0.0004354842747726177
8.133393286403495e-06,0.0004462738140671094
8.133427810182086e-06,0.0004500100477552613
8.133463905091043e-06,0.0004413055302131775
8.133499999999999e-06,0.0004182163299792852
8.133520494859479e-06,0.0003951956817177414
8.133545572529019e-06,0.0003670537725489301
8.13356961435807e-06,0.0003367850991183581
8.133605779224472e-06,0.0002893844085075842
8.133661369332604e-06,0.0002226376956543491
8.133722472022466e-06,0.0001647159024667711
8.133788925310276e-06,0.0001200440672403583
8.133859198808116e-06,8.729920601722794e-05
8.133947193076409e-06,5.954776079339002e-05
8.134066058038126e-06,3.576775907322232e-05
8.134270611611814e-06,1.456014240990405e-05
8.134581839719842e-06,3.226935760565057e-06
8.13504538110341e-06,4.349162125857958e-07
8.135677735186058e-06,2.667464286575546e-07
8.13663191694243e-06,4.045974452225169e-07
8.137979757679377e-06,2.669083069290391e-07
8.139897044569989e-06,4.025872548658967e-07
8.142662790276256e-06,2.658001685848149e-07
8.145000000000001e-06,4.019188082947245e-07
8.145062500000002e-06,1.16301602267945e-07
8.145168009581459e-06,1.085100582104397e-07
8.145220764372187e-06,1.100917388344408e-07
8.145326273953643e-06,1.209782898510002e-07
8.145410640892918e-06,6.316100838255906e-07
8.145436271155201e-06,9.641662538870795e-07
8.145459969056473e-06,1.282577630548173e-06
8.145490363650192e-06,1.403330491650121e-06
8.145512645195248e-06,1.418325577523728e-06
8.145547367995485e-06,1.43821445503079e-06
8.145574601997128e-06,1.295231220356821e-06
8.145582201730681e-06,1.134071866065429e-06
8.145597401197786e-06,8.393199157161422e-07
8.145609548336231e-06,4.767684697334736e-07
8.145625461838713e-06,3.623870392552281e-07
8.145638020472613e-06,2.443664544572356e-07
8.145650469661877e-06,2.365874002653748e-07
8.145675368040405e-06,1.394261746138754e-07
8.145725164797462e-06,1.510653806799489e-07
8.145804749251735e-06,1.080120583264207e-07
8.145902374625869e-06,1.648742651331065e-07
8.146000000000001e-06,1.572173879446532e-07
8.14602852859417e-06,2.689528991977464e-07
8.146072477242765e-06,3.070097285333888e-07
8.146112586306627e-06,3.23412890194478e-07
8.146192804434351e-06,3.308893310488176e-07
8.146259921064672e-06,3.327082731712108e-07
8.146383044648388e-06,3.343672561923462e-07
8.14656806078139e-06,3.367232788465242e-07
8.146938093047395e-06,3.396465389788892e-07
8.147678157579404e-06,3.455952170807258e-07
8.149158286643422e-06,4.367754516170424e-07
8.149603111831333e-06,5.489687986581629e-07
8.150492762207155e-06,1.168084705995046e-06
8.151321178242192e-06,2.409798108103221e-06
8.152085160600354e-06,3.936333761994265e-06
8.152269444106552e-06,4.320679759860586e-06
8.152638011118948e-06,5.906686902253038e-06
8.152747797645832e-06,6.911949566653681e-06
8.152794119010438e-06,7.280922012035209e-06
8.152838503549242e-06,7.400840887731001e-06
8.152880606760444e-06,7.389311862942915e-06
8.15293240492858e-06,7.030764058823594e-06
8.15298995597155e-06,6.08090395401165e-06
8.153003547694243e-06,5.351185203839589e-06
8.153024623375384e-06,4.736154286792763e-06
8.15302939402009e-06,4.55598058188098e-06
8.153038935309503e-06,4.404269557398937e-06
8.153055497021957e-06,3.966554549980192e-06
8.15308128305066e-06,3.488664636088877e-06
8.15312210964091e-06,2.593365384564282e-06
8.153163240602953e-06,2.256385078439975e-06
8.153201081999833e-06,1.78183461673824e-06
8.153212183863798e-06,1.809279883785344e-07
8.153223191834621e-06,1.974266594273928e-06
8.15323132415064e-06,5.097132371240287e-07
8.153239808057805e-06,1.793358705599188e-06
8.153256775872136e-06,7.384083327636806e-07
8.153281640302512e-06,1.581133946417324e-06
8.153319428486538e-06,8.71718703518835e-07
8.153364288258494e-06,1.545567773088119e-06
8.153427312113333e-06,8.829548461833723e-07
8.153540563215607e-06,1.548912432622984e-06
8.153691891804632e-06,8.836257009609736e-07
8.153760715461102e-06,1.549847225657468e-06
8.153898362774043e-06,8.845892149847549e-07
8.154031363899357e-06,1.550497328707548e-06
8.154297366149986e-06,8.85117962357332e-07
8.154743416983049e-06,1.550750488528834e-06
8.155424439405111e-06,8.853180277094696e-07
8.156601027422983e-06,1.550807934235822e-06
8.157500000000001e-06,8.854565687331202e-07
8.157570252801053e-06,2.024695116596153e-06
8.15768431655271e-06,2.085777168945409e-06
8.157831015931953e-06,1.137436316353062e-06
8.157873324449079e-06,9.006205260761716e-07
8.157894478707642e-06,2.952384033632764e-06
8.157936787224768e-06,9.620373959664317e-06
8.157968518612612e-06,1.381527120537975e-05
8.158000250000455e-06,1.606172899273266e-05
8.158002750000455e-06,3.958853619869834e-05
8.158005408675309e-06,2.466726056601794e-05
8.158006876280607e-06,7.7424200087637e-06
8.158008600075479e-06,5.640469664456971e-05
8.158009425037969e-06,2.003235274742568e-05
8.158010250000456e-06,7.724255937852681e-05
