"/out_DTC (d0=0,d1=0,d2=0,d3=0) X","/out_DTC (d0=0,d1=0,d2=0,d3=0) Y","/out_DTC (d0=0,d1=0,d2=0,d3=1) X","/out_DTC (d0=0,d1=0,d2=0,d3=1) Y","/out_DTC (d0=0,d1=0,d2=1,d3=0) X","/out_DTC (d0=0,d1=0,d2=1,d3=0) Y","/out_DTC (d0=0,d1=0,d2=1,d3=1) X","/out_DTC (d0=0,d1=0,d2=1,d3=1) Y","/out_DTC (d0=0,d1=1,d2=0,d3=0) X","/out_DTC (d0=0,d1=1,d2=0,d3=0) Y","/out_DTC (d0=0,d1=1,d2=0,d3=1) X","/out_DTC (d0=0,d1=1,d2=0,d3=1) Y","/out_DTC (d0=0,d1=1,d2=1,d3=0) X","/out_DTC (d0=0,d1=1,d2=1,d3=0) Y","/out_DTC (d0=0,d1=1,d2=1,d3=1) X","/out_DTC (d0=0,d1=1,d2=1,d3=1) Y","/out_DTC (d0=1,d1=0,d2=0,d3=0) X","/out_DTC (d0=1,d1=0,d2=0,d3=0) Y","/out_DTC (d0=1,d1=0,d2=1,d3=0) X","/out_DTC (d0=1,d1=0,d2=1,d3=0) Y","/out_DTC (d0=1,d1=0,d2=0,d3=1) X","/out_DTC (d0=1,d1=0,d2=0,d3=1) Y","/out_DTC (d0=1,d1=0,d2=1,d3=1) X","/out_DTC (d0=1,d1=0,d2=1,d3=1) Y","/out_DTC (d0=1,d1=1,d2=0,d3=0) X","/out_DTC (d0=1,d1=1,d2=0,d3=0) Y","/out_DTC (d0=1,d1=1,d2=0,d3=1) X","/out_DTC (d0=1,d1=1,d2=0,d3=1) Y","/out_DTC (d0=1,d1=1,d2=1,d3=0) X","/out_DTC (d0=1,d1=1,d2=1,d3=0) Y","/out_DTC (d0=1,d1=1,d2=1,d3=1) X","/out_DTC (d0=1,d1=1,d2=1,d3=1) Y","/EN_not (d0=0,d1=0,d2=0,d3=0) X","/EN_not (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=0,d3=0) X","/I0/V_cap (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=0,d3=1) X","/I0/V_cap (d0=0,d1=0,d2=0,d3=1) Y","/I0/V_cap (d0=0,d1=0,d2=1,d3=0) X","/I0/V_cap (d0=0,d1=0,d2=1,d3=0) Y","/I0/V_cap (d0=0,d1=0,d2=1,d3=1) X","/I0/V_cap (d0=0,d1=0,d2=1,d3=1) Y","/I0/V_cap (d0=0,d1=1,d2=0,d3=0) X","/I0/V_cap (d0=0,d1=1,d2=0,d3=0) Y","/I0/V_cap (d0=0,d1=1,d2=0,d3=1) X","/I0/V_cap (d0=0,d1=1,d2=0,d3=1) Y","/I0/V_cap (d0=0,d1=1,d2=1,d3=0) X","/I0/V_cap (d0=0,d1=1,d2=1,d3=0) Y","/I0/V_cap (d0=0,d1=1,d2=1,d3=1) X","/I0/V_cap (d0=0,d1=1,d2=1,d3=1) Y","/I0/V_cap (d0=1,d1=0,d2=0,d3=0) X","/I0/V_cap (d0=1,d1=0,d2=0,d3=0) Y","/I0/V_cap (d0=1,d1=0,d2=0,d3=1) X","/I0/V_cap (d0=1,d1=0,d2=0,d3=1) Y","/I0/V_cap (d0=1,d1=0,d2=1,d3=0) X","/I0/V_cap (d0=1,d1=0,d2=1,d3=0) Y","/I0/V_cap (d0=1,d1=0,d2=1,d3=1) X","/I0/V_cap (d0=1,d1=0,d2=1,d3=1) Y","/I0/V_cap (d0=1,d1=1,d2=0,d3=0) X","/I0/V_cap (d0=1,d1=1,d2=0,d3=0) Y","/I0/V_cap (d0=1,d1=1,d2=0,d3=1) X","/I0/V_cap (d0=1,d1=1,d2=0,d3=1) Y","/I0/V_cap (d0=1,d1=1,d2=1,d3=0) X","/I0/V_cap (d0=1,d1=1,d2=1,d3=0) Y","/I0/V_cap (d0=1,d1=1,d2=1,d3=1) X","/I0/V_cap (d0=1,d1=1,d2=1,d3=1) Y","/I0/V_ramp (d0=0,d1=0,d2=0,d3=0) X","/I0/V_ramp (d0=0,d1=0,d2=0,d3=0) Y","/I0/V_ramp (d0=0,d1=0,d2=0,d3=1) X","/I0/V_ramp (d0=0,d1=0,d2=0,d3=1) Y","/I0/V_ramp (d0=0,d1=0,d2=1,d3=0) X","/I0/V_ramp (d0=0,d1=0,d2=1,d3=0) Y","/I0/V_ramp (d0=0,d1=0,d2=1,d3=1) X","/I0/V_ramp (d0=0,d1=0,d2=1,d3=1) Y","/I0/V_ramp (d0=0,d1=1,d2=0,d3=0) X","/I0/V_ramp (d0=0,d1=1,d2=0,d3=0) Y","/I0/V_ramp (d0=0,d1=1,d2=0,d3=1) X","/I0/V_ramp (d0=0,d1=1,d2=0,d3=1) Y","/I0/V_ramp (d0=0,d1=1,d2=1,d3=0) X","/I0/V_ramp (d0=0,d1=1,d2=1,d3=0) Y","/I0/V_ramp (d0=0,d1=1,d2=1,d3=1) X","/I0/V_ramp (d0=0,d1=1,d2=1,d3=1) Y","/I0/V_ramp (d0=1,d1=0,d2=0,d3=0) X","/I0/V_ramp (d0=1,d1=0,d2=0,d3=0) Y","/I0/V_ramp (d0=1,d1=0,d2=0,d3=1) X","/I0/V_ramp (d0=1,d1=0,d2=0,d3=1) Y","/I0/V_ramp (d0=1,d1=0,d2=1,d3=0) X","/I0/V_ramp (d0=1,d1=0,d2=1,d3=0) Y","/I0/V_ramp (d0=1,d1=0,d2=1,d3=1) X","/I0/V_ramp (d0=1,d1=0,d2=1,d3=1) Y","/I0/V_ramp (d0=1,d1=1,d2=0,d3=0) X","/I0/V_ramp (d0=1,d1=1,d2=0,d3=0) Y","/I0/V_ramp (d0=1,d1=1,d2=0,d3=1) X","/I0/V_ramp (d0=1,d1=1,d2=0,d3=1) Y","/I0/V_ramp (d0=1,d1=1,d2=1,d3=0) X","/I0/V_ramp (d0=1,d1=1,d2=1,d3=0) Y","/I0/V_ramp (d0=1,d1=1,d2=1,d3=1) X","/I0/V_ramp (d0=1,d1=1,d2=1,d3=1) Y","/in_DTC (d0=0,d1=0,d2=0,d3=0) X","/in_DTC (d0=0,d1=0,d2=0,d3=0) Y"
5.625989529154433e-08,0.002659335028397048,6.005684366527006e-08,-0.002633661138765269,5.75367026126513e-08,0.0004248796154420966,6.005676543311042e-08,-0.002618821598556167,6.000000000000001e-08,0.001510621888842681,6.005371541828611e-08,-0.001594641966026987,6.003551505907046e-08,8.109458074393155e-05,6.010170168401484e-08,-0.01769927230072641,5.791434422819955e-08,0.002573124331427502,5.666174001084281e-08,0.000205246790697353,6.005373382363512e-08,-0.001596320480710341,6.007761158462969e-08,-0.0172510358862081,5.633261648596017e-08,0.0008218407546065931,6.007582872605124e-08,-0.01669773850946991,6.006005000895202e-08,-0.004068081770853434,7.019521013458671e-08,0.1324704177533781,5.625989529154433e-08,1.1,5.625989529154433e-08,0.5782153383236064,6.005684366527006e-08,0.8601941212438392,5.75367026126513e-08,0.7193553841106562,6.005676543311042e-08,1.000412981624725,6.000000000000001e-08,0.6493069197236765,6.005371541828611e-08,0.9302565097850803,6.003551505907046e-08,0.7899140938975201,6.010170168401484e-08,1.07082133599646,5.791434422819955e-08,0.6142737032650394,6.005373382363512e-08,0.8952142683986981,5.666174001084281e-08,0.7543745328472241,6.007761158462969e-08,1.035612500897654,5.633261648596017e-08,0.6843204211664036,6.007582872605124e-08,0.9654764806764451,6.006005000895202e-08,0.8251722464936032,7.019521013458671e-08,1.084524000138732,5.625989529154433e-08,0.6084455169117499,6.005684366527006e-08,0.8664358092659522,5.75367026126513e-08,0.7193559477529601,6.005676543311042e-08,1.006273216123975,6.000000000000001e-08,0.6493067962629832,6.005371541828611e-08,0.9364879795331288,6.003551505907046e-08,0.7961078199910249,6.010170168401484e-08,1.074671817618164,5.791434422819955e-08,0.6142742252227846,6.005373382363512e-08,0.9015334919377092,5.666174001084281e-08,0.7543767338053615,6.007761158462969e-08,1.04070284277236,5.633261648596017e-08,0.6846079933631533,6.007582872605124e-08,0.9708544881065864,6.006005000895202e-08,0.8312463817796599,7.019521013458671e-08,0.7312062199891235,5.625989529154433e-08,0
5.628616977567684e-08,0.003166974426531661,6.006001345953025e-08,-0.004074204496964967,5.876369546704471e-08,0.0004251271769081348,6.005986370558873e-08,-0.004012354319891636,6.001250000000001e-08,0.001495470045397966,6.005680500346403e-08,-0.002632463804413247,6.004275752953524e-08,-6.032415107445782e-05,6.010454150296894e-08,-0.01771727642094114,5.895717211409978e-08,0.002573670135269208,5.703557205314337e-08,0.0002050949705730616,6.005682444250062e-08,-0.002636031858763335,6.007987877478895e-08,-0.01754941252573924,5.638215916115382e-08,0.000826883820492031,6.007784604706692e-08,-0.01729066333131726,6.006240106163713e-08,-0.005480530089125008,7.019685940488393e-08,0.1034433735474614,5.628616977567684e-08,1.1,5.628616977567684e-08,0.5786061252163923,6.006001345953025e-08,0.8602205825149332,5.876369546704471e-08,0.7193563507011618,6.005986370558873e-08,1.000439196411786,6.001250000000001e-08,0.6494788556632564,6.005680500346403e-08,0.9302820954983317,6.004275752953524e-08,0.7899765637637501,6.010454150296894e-08,1.070820285096846,5.895717211409978e-08,0.6142747800157311,6.005682444250062e-08,0.8952397837053034,5.703557205314337e-08,0.7543748405647047,6.007987877478895e-08,1.035631613559856,5.638215916115382e-08,0.684329684323956,6.007784604706692e-08,0.9654936337272108,6.006240106163713e-08,0.8251921330462243,7.019685940488393e-08,1.083819809617339,5.628616977567684e-08,0.5972798454508363,6.006001345953025e-08,0.8663524868057897,5.876369546704471e-08,0.7193555812911312,6.005986370558873e-08,1.006250686874698,6.001250000000001e-08,0.6524762752380446,6.005680500346403e-08,0.9364382937025707,6.004275752953524e-08,0.7963870282930121,6.010454150296894e-08,1.074117904291686,5.895717211409978e-08,0.6142742531830664,6.005682444250062e-08,0.9014680937760443,5.703557205314337e-08,0.7543754412330832,6.007987877478895e-08,1.040644816673238,5.638215916115382e-08,0.6843440274022957,6.007784604706692e-08,0.9707984031492942,6.006240106163713e-08,0.8311779529544253,7.019685940488393e-08,0.7664342175844774,5.628616977567684e-08,0
5.631932291417947e-08,0.003560024529921699,6.006235758135033e-08,-0.005479424707085869,6.000000000000001e-08,0.0004248690210451006,6.00621807910718e-08,-0.005378919397724682,6.002888260429239e-08,0.001416006724768482,6.005993931695649e-08,-0.00405026947142764,6.004637876476763e-08,-0.0002630201391636163,6.010721540750771e-08,-0.01771814316517247,6.000000000000001e-08,0.002573065515708069,5.778323613774449e-08,0.0002052390055970373,6.005997656309771e-08,-0.004065552041524865,6.00818390605357e-08,-0.01762922849667848,5.645704044151629e-08,0.0008266419623949716,6.00802065243162e-08,-0.01756390062220374,6.006496676173575e-08,-0.007515114552859876,7.019831019790622e-08,0.08193205887173441,5.631932291417947e-08,1.1,5.631932291417947e-08,0.5788824458148968,6.006235758135033e-08,0.860240269827323,6.000000000000001e-08,0.7193572374430072,6.00621807910718e-08,1.000458409949829,6.002888260429239e-08,0.6496434034307537,6.005993931695649e-08,0.9303079643469113,6.004637876476763e-08,0.7900066371444739,6.010721540750771e-08,1.070819308668179,6.000000000000001e-08,0.6142757915586775,6.005997656309771e-08,0.8952659139604414,5.778323613774449e-08,0.754375302047089,6.00818390605357e-08,1.035648213453571,5.645704044151629e-08,0.6843299424869248,6.00802065243162e-08,0.9655137810705956,6.006496676173575e-08,0.8252139285574437,7.019831019790622e-08,1.083239522837385,5.631932291417947e-08,0.5893738278229901,6.006235758135033e-08,0.8662863490842214,6.000000000000001e-08,0.7193577051542682,6.00621807910718e-08,1.006212420994604,6.002888260429239e-08,0.6547036677976438,6.005993931695649e-08,0.9363698404211712,6.004637876476763e-08,0.7963992773408023,6.010721540750771e-08,1.073595959797846,6.000000000000001e-08,0.6142761423148927,6.005997656309771e-08,0.9013904028286678,5.778323613774449e-08,0.7543772690753672,6.00818390605357e-08,1.040594747740218,5.645704044151629e-08,0.6843386806340901,6.00802065243162e-08,0.9707342313359399,6.006496676173575e-08,0.8310983786162206,7.019831019790622e-08,0.796788626202222,5.631932291417947e-08,0
5.636318728809902e-08,0.003837185838690911,6.006492145412161e-08,-0.007507975520527865,6.001250000000001e-08,0.0004491856911184943,6.006473802177975e-08,-0.007366242126287433,6.003593065135908e-08,0.00136412816292255,6.006226978339835e-08,-0.005436831701332978,6.005000000000001e-08,-0.0006760879077114336,6.011256321658523e-08,-0.01772396326351063,6.001250000000001e-08,0.002530838020164881,5.889161806887225e-08,0.0002050924475195927,6.006231382308425e-08,-0.005461802547183868,6.008394040689931e-08,-0.01765324879363292,5.658261648072934e-08,0.0008275005008120904,6.00832848592164e-08,-0.01764265502494796,6.006722223097542e-08,-0.009761691037670552,7.01991550989531e-08,0.07119288684192918,5.636318728809902e-08,1.1,5.636318728809902e-08,0.5790680225975796,6.006492145412161e-08,0.8602619124897034,6.001250000000001e-08,0.7195542060955826,6.006473802177975e-08,1.000479500265735,6.003593065135908e-08,0.649702764339164,6.006226978339835e-08,0.9303272590571573,6.005000000000001e-08,0.7900366987481032,6.011256321658523e-08,1.070817355827805,6.001250000000001e-08,0.6144351123969392,6.006231382308425e-08,0.895285397979236,5.889161806887225e-08,0.754376096870071,6.008394040689931e-08,1.035666073487428,5.658261648072934e-08,0.6843304580604018,6.00832848592164e-08,0.9655401638287083,6.006722223097542e-08,0.8252331593979702,7.01991550989531e-08,1.082922434862723,5.636318728809902e-08,0.5840588342617439,6.006492145412161e-08,0.8662089689457131,6.001250000000001e-08,0.7225802874039771,6.006473802177975e-08,1.006155203573756,6.003593065135908e-08,0.655056941688999,6.006226978339835e-08,0.936310901489004,6.005000000000001e-08,0.7963455136119982,6.011256321658523e-08,1.072552034941542,6.001250000000001e-08,0.6173103463873642,6.006231382308425e-08,0.9013271635188379,5.889161806887225e-08,0.754376805370077,6.008394040689931e-08,1.040540406886669,5.658261648072934e-08,0.6843269821342437,6.00832848592164e-08,0.970650060032233,6.006722223097542e-08,0.8310239631312114,7.01991550989531e-08,0.8140655679027162,5.636318728809902e-08,0
5.642189586825779e-08,0.004001997173723788,6.006716298272819e-08,-0.00973899742851129,6.002876038122478e-08,0.0004110770641707703,6.00669250980248e-08,-0.009513203083010787,6.004296532567955e-08,0.001218635372326689,6.006483020553454e-08,-0.007446047986978717,6.005126263863588e-08,-0.0009144071800943861,6.011921178591404e-08,-0.01772995887531587,6.002894292148914e-08,0.002423603073891363,6.000000000000001e-08,0.0002052302267963166,6.006487593763175e-08,-0.007481329893718826,6.008635816707745e-08,-0.01766039693494153,5.683376855915544e-08,0.0008269572267213637,6.008546296093598e-08,-0.01765163066454918,6.007062982482745e-08,-0.01323133150375803,7.019999999999999e-08,0.06169417250363631,5.642189586825779e-08,1.1,5.642189586825779e-08,0.5791743513373587,6.006716298272819e-08,0.8602809181711267,6.002876038122478e-08,0.7197495009504571,6.00669250980248e-08,1.000497549008086,6.004296532567955e-08,0.6497621841368054,6.006483020553454e-08,0.9303485558028931,6.005126263863588e-08,0.7900472115053596,6.011921178591404e-08,1.070814928342594,6.002894292148914e-08,0.6145891937367176,6.006487593763175e-08,0.8953068675992368,6.000000000000001e-08,0.7543768098214586,6.008635816707745e-08,1.03568669877748,5.683376855915544e-08,0.6843304747352499,6.008546296093598e-08,0.9655588970482889,6.007062982482745e-08,0.825262334881252,7.019999999999999e-08,1.0826234302861,5.642189586825779e-08,0.5810122913821032,6.006716298272819e-08,0.8661368809453169,6.002876038122478e-08,0.7252743746789642,6.00669250980248e-08,1.006097126565557,6.004296532567955e-08,0.6551808907167153,6.006483020553454e-08,0.936239323101477,6.005126263863588e-08,0.7963153801027736,6.011921178591404e-08,1.071254122819093,6.002894292148914e-08,0.6193086654810442,6.006487593763175e-08,0.9012522707831198,6.000000000000001e-08,0.7543786886772275,6.008635816707745e-08,1.04047661181483,5.683376855915544e-08,0.6843326641480153,6.008546296093598e-08,0.9705890730531633,6.007062982482745e-08,0.8309083533980104,7.019999999999999e-08,0.8309584399975053,5.642189586825779e-08,0
5.650161473486966e-08,0.004075913257727325,6.007050636902691e-08,-0.0131771172178708,6.003572441214122e-08,0.0003705047721860284,6.007004064526243e-08,-0.01278642966253618,6.004648266283978e-08,0.001023598112658659,6.006704424850424e-08,-0.009636641373188698,6.005378791590762e-08,-0.001533193605158831,6.013217169462351e-08,-0.01774302687925612,6.003603270201481e-08,0.002365126875227139,6.001250000000001e-08,0.0002396083964865724,6.006710365807883e-08,-0.009692957444253584,6.008973020320977e-08,-0.01766489984948455,5.733607271600763e-08,0.0008274310338543924,6.008817653347863e-08,-0.01765416740574087,6.007348885230488e-08,-0.01536769186250622,7.020093736782863e-08,0.0530962872332641,5.650161473486966e-08,1.1,5.650161473486966e-08,0.5792216459632215,6.007050636902691e-08,0.8603093990100997,6.003572441214122e-08,0.7198103075982795,6.007004064526243e-08,1.000523373735335,6.004648266283978e-08,0.6497920888282612,6.006704424850424e-08,0.9303670675689716,6.005378791590762e-08,0.7900683275055809,6.013217169462351e-08,1.070810217169045,6.003603270201481e-08,0.6146490548386888,6.006710365807883e-08,0.8953256310870817,6.001250000000001e-08,0.7545865947894115,6.008973020320977e-08,1.035715587141697,5.733607271600763e-08,0.6843310256352604,6.008817653347863e-08,0.9655823055795268,6.007348885230488e-08,0.8252869256083649,7.020093736782863e-08,1.082353251899171,5.650161473486966e-08,0.5796583833748796,6.007050636902691e-08,0.8660262231828941,6.003572441214122e-08,0.7257414615534576,6.007004064526243e-08,1.006006889254354,6.004648266283978e-08,0.6551642447822768,6.006704424850424e-08,0.9361722636965929,6.005378791590762e-08,0.7962520991365604,6.013217169462351e-08,1.068724398292991,6.003603270201481e-08,0.619638831860632,6.006710365807883e-08,0.9011825415088845,6.001250000000001e-08,0.7575087989250696,6.008973020320977e-08,1.040384971568622,5.733607271600763e-08,0.6843292198428619,6.008817653347863e-08,0.9705109278711815,6.007348885230488e-08,0.8308137807898776,7.020093736782863e-08,0.848918405714178,5.650161473486966e-08,0
5.661248631624016e-08,0.004097544071249846,6.007337836345255e-08,-0.0153691665098984,6.004286220607062e-08,0.0002262162870513546,6.007299000530316e-08,-0.01517545282667046,6.005000000000001e-08,0.0006396873320895403,6.007026850609602e-08,-0.01299465760657529,6.005688146113192e-08,-0.002573906801044377,6.015641473027608e-08,-0.01776658052573284,6.004301635100742e-08,0.002220518957788557,6.002869843871805e-08,0.0002144758992183179,6.007038603919645e-08,-0.01309240795660465,6.009509530464385e-08,-0.01767013241853709,5.8340681029712e-08,0.0008269641147790329,6.009236578600031e-08,-0.0176578869221076,6.007628062174023e-08,-0.01672263233213778,7.020198084784694e-08,0.04424724631903972,5.661248631624016e-08,1.1,5.661248631624016e-08,0.5792352649925213,6.007337836345255e-08,0.8603339887690508,6.004286220607062e-08,0.7198699999389402,6.007299000530316e-08,1.000547991773781,6.005000000000001e-08,0.6498220948876303,6.007026850609602e-08,0.9303941888823445,6.005688146113192e-08,0.7900943569572346,6.015641473027608e-08,1.07080143884109,6.004301635100742e-08,0.6147084658260267,6.007038603919645e-08,0.895353431391063,6.002869843871805e-08,0.7547998418158044,6.009509530464385e-08,1.035761808472676,5.8340681029712e-08,0.6843317435585805,6.009236578600031e-08,0.9656185886284048,6.007628062174023e-08,0.8253110293776343,7.020198084784694e-08,1.082075716728986,5.661248631624016e-08,0.5792713161830507,6.007337836345255e-08,0.8659338055097781,6.004286220607062e-08,0.7259049554397138,6.007299000530316e-08,1.005921935177807,6.005000000000001e-08,0.6550952525983342,6.007026850609602e-08,0.9360707803443701,6.005688146113192e-08,0.7961698411404687,6.015641473027608e-08,1.063991177554251,6.004301635100742e-08,0.6197518596160603,6.007038603919645e-08,0.9010765092702686,6.002869843871805e-08,0.7603871820854946,6.009509530464385e-08,1.040231768220149,5.8340681029712e-08,0.6843333134283417,6.009236578600031e-08,0.9703849700454147,6.007628062174023e-08,0.8307236223712824,7.020198084784694e-08,0.8683121989522843,5.661248631624016e-08,0
5.67757095172717e-08,0.004099433888558915,6.0076218440726e-08,-0.01678176340511737,6.004643110303532e-08,2.448267377055163e-05,6.007570961578199e-08,-0.0166541591334023,6.00512858889808e-08,0.00041125220434871,6.007317361701474e-08,-0.0152850525134353,6.006008621811941e-08,-0.004029991772926769,6.019993999189535e-08,-0.01780938733931915,6.004650817550371e-08,0.002032494230055978,6.00356200788147e-08,0.0001766560700894192,6.007327332985736e-08,-0.01533445527902841,6.01e-08,-0.01767392783301373,6.000000000000001e-08,0.0008273859643367268,6.01e-08,-0.01766277870482834,6.007832611988794e-08,-0.01721380448876657,7.020304998298874e-08,0.03658861657672662,5.67757095172717e-08,1.1,5.67757095172717e-08,0.5792367783351713,6.0076218440726e-08,0.8603584080540584,6.004643110303532e-08,0.7198999068797636,6.007570961578199e-08,1.000570846533799,6.00512858889808e-08,0.649833089486426,6.007317361701474e-08,0.9304187907050746,6.006008621811941e-08,0.7901214979862726,6.019993999189535e-08,1.070785757992413,6.004650817550371e-08,0.614738337598311,6.007327332985736e-08,0.895378025534078,6.00356200788147e-08,0.7548639273191048,6.01e-08,1.035804316472963,6.000000000000001e-08,0.6843332220707986,6.01e-08,0.9656851899549729,6.007832611988794e-08,0.8253287457440545,7.020304998298874e-08,1.081838470136291,5.67757095172717e-08,0.5792332068898479,6.0076218440726e-08,0.8658449921420622,6.004643110303532e-08,0.7258967078748454,6.007570961578199e-08,1.0058458489556,6.00512858889808e-08,0.6550598913865285,6.007317361701474e-08,0.9359818856150348,6.006008621811941e-08,0.7960793870633028,6.019993999189535e-08,1.055490023325814,6.004650817550371e-08,0.6197320021584916,6.007327332985736e-08,0.9009859521071156,6.00356200788147e-08,0.760956754468041,6.01e-08,1.040082504080903,6.000000000000001e-08,0.6843317019827432,6.01e-08,0.9701373240561292,6.007832611988794e-08,0.8306590867543768,7.020304998298874e-08,0.886970751982666,5.67757095172717e-08,0
5.704256820132111e-08,0.004099373880729468,6.007825476656086e-08,-0.01729317817624563,6.005000000000001e-08,-0.0003789293229090391,6.007772384315746e-08,-0.01727148222221222,6.005385766694237e-08,-0.0001807048850422238,6.007595412148846e-08,-0.01673831497632141,6.00624442707852e-08,-0.005445750622282538,6.028699051513391e-08,-0.01789356384362607,6.005000000000001e-08,0.001667580605307743,6.004281003940736e-08,3.397934923898034e-05,6.007608578430057e-08,-0.0167707766836604,6.01015912851085e-08,-0.0176969836623318,6.001250000000001e-08,0.0008356126976013313,6.010194955285413e-08,-0.01768735109067969,6.008091565566641e-08,-0.01742331013602908,7.020518825327235e-08,0.02477685424256835,5.704256820132111e-08,1.1,5.704256820132111e-08,0.5792369136667649,6.007825476656086e-08,0.8603759755433114,6.005000000000001e-08,0.719929954834048,6.007772384315746e-08,1.000587866016126,6.005385766694237e-08,0.6498551393419187,6.007595412148846e-08,0.9304424637559021,6.00624442707852e-08,0.7901415645871976,6.028699051513391e-08,1.070754666304798,6.005000000000001e-08,0.6147682819002498,6.007608578430057e-08,0.8954020957534088,6.004281003940736e-08,0.7549244026658376,6.01015912851085e-08,1.035803722395604,6.001250000000001e-08,0.6845182190800573,6.010194955285413e-08,0.9656844507879341,6.008091565566641e-08,0.8253512395065384,7.020518825327235e-08,1.081501399692077,5.704256820132111e-08,0.5792379615611851,6.007825476656086e-08,0.8657830056318307,6.005000000000001e-08,0.7258328708230019,6.007772384315746e-08,1.005791364180121,6.005385766694237e-08,0.6549869304660465,6.007595412148846e-08,0.9358997095414691,6.00624442707852e-08,0.796008869586323,6.028699051513391e-08,1.038477845581507,6.005000000000001e-08,0.6196605916003031,6.007608578430057e-08,0.9009005516148675,6.004281003940736e-08,0.7611629681341219,6.01015912851085e-08,1.039772188403986,6.001250000000001e-08,0.6875500098204873,6.010194955285413e-08,0.9697571534557363,6.008091565566641e-08,0.8305777924039572,7.020518825327235e-08,0.9206487631257434,5.704256820132111e-08,0
5.75756124880309e-08,0.004099247285869676,6.008080135012456e-08,-0.01751991181316604,6.005127437035838e-08,-0.00061610654273142,6.008003484185421e-08,-0.0175577251156873,6.005695474138081e-08,-0.00113560058529228,6.007797607854848e-08,-0.01730572449604592,6.006501187041668e-08,-0.007479765321388976,6.045617337510247e-08,-0.01805201334723191,6.005129157146307e-08,0.001449960768591798,6.004640501970369e-08,-0.0001682293721592892,6.007811404641684e-08,-0.0173110811787397,6.010426039275741e-08,-0.01771495032168076,6.002882176345695e-08,0.0007804135370942161,6.010517026007325e-08,-0.01770449515122231,6.008348794414524e-08,-0.0174457475797776,7.02090830436567e-08,0.01175301978931478,5.75756124880309e-08,1.1,5.75756124880309e-08,0.579237563005696,6.008080135012456e-08,0.8603980090527609,6.005127437035838e-08,0.7199407231127474,6.008003484185421e-08,1.000607479473977,6.005695474138081e-08,0.6498817912790557,6.007797607854848e-08,0.9304597494477016,6.006501187041668e-08,0.7901634943371809,6.045617337510247e-08,1.070695171991997,6.005129157146307e-08,0.6147793778670102,6.007811404641684e-08,0.8954195185514655,6.004640501970369e-08,0.7549543340659088,6.010426039275741e-08,1.035802733846983,6.002882176345695e-08,0.6846967585472186,6.010517026007325e-08,0.9656832581951742,6.008348794414524e-08,0.8253736557965103,7.02090830436567e-08,1.081313026664463,5.75756124880309e-08,0.5792366236226579,6.008080135012456e-08,0.8657061356804936,6.005127437035838e-08,0.7257997410559742,6.008003484185421e-08,1.005730380353625,6.005695474138081e-08,0.6548948791089512,6.007797607854848e-08,0.9358419201394274,6.006501187041668e-08,0.7959271428185277,6.045617337510247e-08,1.005382609978589,6.005129157146307e-08,0.6196240385058331,6.007811404641684e-08,0.9008408156442153,6.004640501970369e-08,0.7611621571542787,6.010426039275741e-08,1.039251568735843,6.002882176345695e-08,0.6900202499518949,6.010517026007325e-08,0.9691286303564762,6.008348794414524e-08,0.8304955876023605,7.02090830436567e-08,0.9702249259821745,5.75756124880309e-08,0
5.864170106145046e-08,0.004099315253004565,6.008343909891286e-08,-0.01755843535094741,6.005382311107512e-08,-0.001232638504628275,6.008211546588763e-08,-0.01763338958893548,6.00602280486661e-08,-0.002461931807087985,6.008039180906541e-08,-0.01756514674179116,6.006728141162894e-08,-0.009733363986532609,6.07885301330566e-08,-0.01828555824651862,6.005387471438918e-08,0.0008866088110593038,6.005000000000001e-08,-0.0005773913983590086,6.008059203095627e-08,-0.01755534119934951,6.010670966392369e-08,-0.01771597938937163,6.00358279089685e-08,0.0007342183144649961,6.010831362962668e-08,-0.01770435140329812,6.008579907205086e-08,-0.01743829173323578,7.021410387544942e-08,0.004283795879243935,5.864170106145046e-08,1.1,5.864170106145046e-08,0.5792386829821788,6.008343909891286e-08,0.8604209020027793,6.005382311107512e-08,0.7199623415451458,6.008211546588763e-08,1.000625205705822,6.00602280486661e-08,0.6499100657838586,6.008039180906541e-08,0.9304804718748173,6.006728141162894e-08,0.7901829408409714,6.07885301330566e-08,1.070581523732095,6.005387471438918e-08,0.6148016240880745,6.008059203095627e-08,0.8954408702592674,6.005000000000001e-08,0.7549843786489779,6.010670966392369e-08,1.035801840737957,6.00358279089685e-08,0.6847562206703063,6.010831362962668e-08,0.965682113950605,6.008579907205086e-08,0.8253938618596401,7.021410387544942e-08,1.081722510119477,5.864170106145046e-08,0.5792390782802196,6.008343909891286e-08,0.8656251978963337,6.005382311107512e-08,0.7257312885888244,6.008211546588763e-08,1.005675521401348,6.00602280486661e-08,0.6547920709231708,6.008039180906541e-08,0.9357741281006239,6.006728141162894e-08,0.7958503199100131,6.07885301330566e-08,0.9402580549280494,6.005387471438918e-08,0.6195485694867841,6.008059203095627e-08,0.9007688028979194,6.005000000000001e-08,0.7611021362309749,6.010670966392369e-08,1.038773385610333,6.00358279089685e-08,0.6904154985076489,6.010831362962668e-08,0.9685147177371939,6.008579907205086e-08,0.8304195865671492,7.021410387544942e-08,1.014881407171219,5.864170106145046e-08,0
