"P_inst (d0=0,d1=0,d2=0,d3=0) X","P_inst (d0=0,d1=0,d2=0,d3=0) Y","P_inst (d0=0,d1=0,d2=0,d3=1) X","P_inst (d0=0,d1=0,d2=0,d3=1) Y","P_inst (d0=0,d1=0,d2=1,d3=0) X","P_inst (d0=0,d1=0,d2=1,d3=0) Y","P_inst (d0=0,d1=0,d2=1,d3=1) X","P_inst (d0=0,d1=0,d2=1,d3=1) Y","P_inst (d0=0,d1=1,d2=0,d3=0) X","P_inst (d0=0,d1=1,d2=0,d3=0) Y","P_inst (d0=0,d1=1,d2=0,d3=1) X","P_inst (d0=0,d1=1,d2=0,d3=1) Y","P_inst (d0=0,d1=1,d2=1,d3=0) X","P_inst (d0=0,d1=1,d2=1,d3=0) Y","P_inst (d0=0,d1=1,d2=1,d3=1) X","P_inst (d0=0,d1=1,d2=1,d3=1) Y","P_inst (d0=1,d1=0,d2=0,d3=0) X","P_inst (d0=1,d1=0,d2=0,d3=0) Y","P_inst (d0=1,d1=0,d2=0,d3=1) X","P_inst (d0=1,d1=0,d2=0,d3=1) Y","P_inst (d0=1,d1=0,d2=1,d3=0) X","P_inst (d0=1,d1=0,d2=1,d3=0) Y","P_inst (d0=1,d1=0,d2=1,d3=1) X","P_inst (d0=1,d1=0,d2=1,d3=1) Y","P_inst (d0=1,d1=1,d2=0,d3=0) X","P_inst (d0=1,d1=1,d2=0,d3=0) Y","P_inst (d0=1,d1=1,d2=0,d3=1) X","P_inst (d0=1,d1=1,d2=0,d3=1) Y","P_inst (d0=1,d1=1,d2=1,d3=0) X","P_inst (d0=1,d1=1,d2=1,d3=0) Y","P_inst (d0=1,d1=1,d2=1,d3=1) X","P_inst (d0=1,d1=1,d2=1,d3=1) Y"
5.67757095172717e-08,-1.172016330731558e-05,6.0076218440726e-08,-1.889714429520737e-05,6.004643110303532e-08,-4.336229098112335e-06,6.007570961578199e-08,-2.228660027296974e-05,6.00512858889808e-08,-1.838962596414098e-05,6.007317361701474e-08,-4.294851235110567e-05,6.006008621811941e-08,-3.123059092337816e-05,6.019993999189535e-08,1.237930917298032e-09,6.004650817550371e-08,-1.020318939573138e-05,6.007327332985736e-08,-4.226947296577623e-05,6.00356200788147e-08,1.45014434077243e-05,6.01e-08,7.930689616114996e-06,6.000000000000001e-08,-2.375697096012013e-06,6.01e-08,3.866492112859192e-06,6.007832611988794e-08,-6.110748426680096e-06,7.020304998298874e-08,-0.0001385078714857095
5.704256820132111e-08,-1.174721713727667e-05,6.007825476656086e-08,-6.729519192221473e-06,6.005000000000001e-08,-1.293547222576066e-05,6.007772384315746e-08,-1.061317408660537e-05,6.005385766694237e-08,-2.344908199390933e-05,6.007595412148846e-08,-2.060550239646075e-05,6.00624442707852e-08,-3.546702517662393e-05,6.028699051513391e-08,-5.778800585038286e-08,6.005000000000001e-08,-1.873296181712961e-05,6.007608578430057e-08,-1.973377433303945e-05,6.004281003940736e-08,3.875649101871725e-06,6.01015912851085e-08,-9.572466203215695e-07,6.001250000000001e-08,1.734441080839784e-05,6.010194955285413e-08,-8.471233858736231e-07,6.008091565566641e-08,3.805226685445759e-06,7.020518825327235e-08,-0.0001342014503313378
5.75756124880309e-08,-1.171963555076953e-05,6.008080135012456e-08,3.985177658304177e-06,6.005127437035838e-08,-1.550272631251149e-05,6.008003484185421e-08,3.452605835232421e-06,6.005695474138081e-08,-2.900776555771523e-05,6.007797607854848e-08,-8.73000851313857e-06,6.006501187041668e-08,-4.035095808265341e-05,6.045617337510247e-08,4.574029546541919e-11,6.005129157146307e-08,-2.127401554326427e-05,6.007811404641684e-08,-7.72913921056627e-06,6.004640501970369e-08,-3.689493594797087e-06,6.010426039275741e-08,9.059560087391447e-08,6.002882176345695e-08,1.671962270288162e-05,6.010517026007325e-08,1.43263498001781e-07,6.008348794414524e-08,4.241912382672223e-06,7.02090830436567e-08,-0.0001288168084538163
5.864170106145046e-08,-1.174705740899828e-05,6.008343909891286e-08,3.941231176703686e-06,6.005382311107512e-08,-2.053032151520663e-05,6.008211546588763e-08,1.857765263654155e-06,6.00602280486661e-08,-3.51155062657337e-05,6.008039180906541e-08,3.824611030731266e-06,6.006728141162894e-08,-4.453179871909806e-05,6.07885301330566e-08,-6.312019760067157e-08,6.005387471438918e-08,-2.634403608534564e-05,6.008059203095627e-08,3.941915952254108e-06,6.005000000000001e-08,-1.240326651394801e-05,6.010670966392369e-08,-8.500376098843032e-08,6.00358279089685e-08,1.269813078240105e-05,6.010831362962668e-08,-1.022556589487823e-07,6.008579907205086e-08,5.647516316373243e-06,7.021410387544942e-08,-0.0001223327649987675
6.000000000000001e-08,-1.171921755955644e-05,6.008571936800859e-08,6.038333930569059e-06,6.005691847353304e-08,-2.610914577013813e-05,6.008423581322878e-08,7.463542315488862e-06,6.006261477499682e-08,-3.933152255481477e-05,6.008328777116532e-08,3.363172306477112e-06,6.007075677935847e-08,-4.9698807216608e-05,6.144791801870778e-08,-1.468124135353381e-07,6.00569725992979e-08,-3.188273281606405e-05,6.008334387612195e-08,3.618305745732455e-06,6.00512685334749e-08,-1.493104317451554e-05,6.011160820625626e-08,1.842769745808243e-08,6.004291395448426e-08,2.042087948222203e-06,6.011460036873353e-08,2.017663453977028e-08,6.008861130081149e-08,4.771885710213135e-06,7.021987943348327e-08,-0.000113930051955122
6.001250000000001e-08,8.242483385901258e-06,6.008851222785419e-08,4.480852850002044e-06,6.006015772333139e-08,-3.218719010168593e-05,6.008673869656037e-08,2.902739766204749e-06,6.006519067021042e-08,-4.415223930149126e-05,6.008549260482168e-08,6.653437010439189e-06,6.007360500894695e-08,-3.99827237044769e-05,6.176703691379962e-08,-6.492549237526412e-07,6.006026277986057e-08,-3.797494718995074e-05,6.008558275731579e-08,6.380256609538921e-06,6.005380560042466e-08,-1.993920809202e-05,6.011788941576079e-08,-6.696964401810057e-08,6.004645697724213e-08,-5.405769296360472e-06,6.012223504354483e-08,-6.708932179466467e-08,6.009377198276466e-08,5.745046522266889e-06,7.02267991747214e-08,-0.0001025316736778094
6.002900273174269e-08,7.71953830739701e-06,6.009343793775963e-08,6.139331005830786e-06,6.006252997820611e-08,-3.643133608849206e-05,6.009021610164748e-08,7.723160734740773e-06,6.006751788054876e-08,-4.834029679469332e-05,6.008822492794643e-08,3.920375374493527e-06,6.00763507823672e-08,-1.848803930585886e-05,6.202661517699088e-08,-1.578254927753461e-06,6.006265684173258e-08,-4.215467798234177e-05,6.008834239840844e-08,4.175929815580169e-06,6.005690007705517e-08,-2.552074075114692e-05,6.01301471759564e-08,7.491072113227992e-09,6.005000000000001e-08,-1.402739879428726e-05,6.013726577385819e-08,-1.442121474295367e-10,6.01e-08,4.909110373015044e-06,7.023409394747788e-08,-9.032918805318736e-05
6.003613409249805e-08,3.510321190616613e-06,6.01e-08,4.619228038104886e-06,6.006510158192851e-08,-4.130963850011244e-05,6.009510805082374e-08,3.026797002158254e-06,6.007131022368248e-08,-5.298607825941307e-05,6.009258777025118e-08,6.756148417573696e-06,6.007840695447711e-08,-5.49628103739214e-06,6.237959019104257e-08,-4.572115063643127e-06,6.006523499558629e-08,-4.689944158242192e-05,6.009294737604277e-08,6.48442730645354e-06,6.006012214028167e-08,-3.157170584366194e-05,6.015383285727022e-08,-6.368376352782542e-08,6.005128015575314e-08,-1.656432593236907e-05,6.016443043344287e-08,-6.089628738326469e-08,6.010183721500097e-08,-9.729871427504424e-07,7.024243697512103e-08,-7.709458275675784e-05
6.004306704624904e-08,-7.174473820548084e-06,6.010186574706926e-08,-9.095848755927418e-07,6.006739968030204e-08,-4.55202610035249e-05,6.01e-08,7.830543336445098e-06,6.007412737700519e-08,-3.885244442309181e-05,6.01e-08,4.060332639143389e-06,6.008104705817938e-08,3.76414731655855e-06,6.26296207006424e-08,-7.774593686550876e-06,6.006757696868432e-08,-5.104218669443092e-05,6.01e-08,4.315776777108647e-06,6.006248725929124e-08,-3.581414293221425e-05,6.019757167055185e-08,5.893577333401161e-09,6.00538404672594e-08,-2.160947142317448e-05,6.021211031449129e-08,-4.890033982245187e-09,6.010488627161581e-08,3.757316984049216e-08,7.02525637298898e-08,-6.317934716072194e-05
6.004653352312453e-08,-1.4439456477949e-05,6.010495743381946e-08,9.617722106061738e-08,6.007102319894183e-08,-5.051083381491708e-05,6.010160118543151e-08,-9.54283778394496e-07,6.00767136326139e-08,-2.020749591064947e-05,6.010193859894137e-08,-8.545218095786648e-07,6.008357569816166e-08,4.128053420596679e-06,6.287616815206625e-08,-1.807814300483194e-05,6.007146335620917e-08,-5.540452171423743e-05,6.010191093106241e-08,-8.725646864016337e-07,6.006505682096503e-08,-4.069870050603832e-05,6.028504929711509e-08,-6.357516719946798e-08,6.005693670006938e-08,-2.718213633245805e-05,6.03050022477303e-08,-6.333483282912926e-08,6.010776356500609e-08,-1.972923664596385e-07,7.026616486222152e-08,-4.790634231603523e-05
6.005000000000001e-08,-2.291462785821394e-05,6.010790055447268e-08,-1.408874831658805e-07,6.007385048908345e-08,-3.871923424543169e-05,6.010424478759399e-08,8.41130856274761e-08,6.00788299810031e-08,-5.369445040054411e-06,6.010514167099404e-08,1.381665270526336e-07,6.008588970355914e-08,5.542642460704706e-06,6.294282785930241e-08,-2.970568906618308e-05,6.007427784707797e-08,-4.001688069236597e-05,6.010507087381272e-08,1.251537860777733e-07,6.006734057673673e-08,-4.48977323023671e-05,6.046000455024158e-08,3.527876884071944e-09,6.006019303147072e-08,-3.328021979584598e-05,6.047916153338327e-08,-1.947952336962162e-08,6.011351815178664e-08,-7.382628746266651e-08,7.028529469007694e-08,-3.233581635652735e-05
6.005129720540542e-08,-2.545704822214822e-05,6.011378679577913e-08,-1.727853931792848e-08,6.007651232482545e-08,-1.85491774038958e-05,6.010670146270424e-08,-8.292713095895933e-08,6.008181171774717e-08,1.304514319753209e-08,6.010825177583804e-08,-1.06945195644476e-07,6.008879528347904e-08,4.631019994195357e-06,6.297042508075181e-08,-3.588328068239503e-05,6.007682991412079e-08,-2.220218413679477e-05,6.010811440366148e-08,-1.170766062758724e-07,6.007088778029747e-08,-4.999149503407955e-05,6.080991505649455e-08,-7.872889120682936e-08,6.00625724886471e-08,-3.751786078463742e-05,6.081020178753071e-08,-1.469981558102934e-07,6.012082853814555e-08,-1.756836741777637e-07,7.03151194155761e-08,-1.713660249583841e-05
6.005389161621622e-08,-3.053066181639358e-05,6.01211787206398e-08,-1.140161190005073e-07,6.007859428410449e-08,-4.645291283946404e-06,6.011161481292474e-08,1.504460098019998e-08,6.008416810503202e-08,2.357148801439427e-06,6.011447198552603e-08,1.673613999768472e-08,6.009400578413219e-08,5.652587409565164e-06,6.299172342128688e-08,-3.951733726641538e-05,6.007896728284073e-08,-6.920892630420791e-06,6.011420146335899e-08,6.909434010212562e-09,6.007372267403507e-08,-3.927872614153645e-05,6.15097360690005e-08,-4.155386412517549e-07,6.006514620085061e-08,-4.23772340161045e-05,6.119934741864089e-08,-5.148874767933807e-07,6.013525638092857e-08,-1.000469740397677e-07,7.036437853600044e-08,-5.665736780640522e-06
6.005699028330236e-08,-3.603508633765789e-05,6.013575703220215e-08,-3.868412536826377e-08,6.008136725862759e-08,2.779964143595661e-06,6.011792172644518e-08,-6.489470992381825e-08,6.008664715868845e-08,8.970324045657966e-07,6.012208919783131e-08,-7.315778624586139e-08,6.01e-08,4.76344305789216e-06,6.301636823493865e-08,-4.183661014671758e-05,6.008210532937515e-08,-2.586063533430593e-06,6.012173805475142e-08,-8.589398944521156e-08,6.007642577401013e-08,-1.842257109228304e-05,6.184822284452099e-08,-1.6265982787213e-06,6.006745878676654e-08,-4.658725227473305e-05,6.15083430937349e-08,-1.713211908075044e-06,6.016227713357803e-08,-1.924035222924227e-07,7.044039744823235e-08,-6.317141566504018e-07
6.006029723932164e-08,-4.20977106560251e-05,6.016280637871885e-08,-1.182170156310352e-07,6.00837984569501e-08,4.093207307450766e-06,6.013028881066625e-08,3.976029754371977e-09,6.008981170654997e-08,2.720222740300089e-06,6.013710135604236e-08,-3.447625312114233e-09,6.010181989298273e-08,-1.100040347311949e-06,6.304145422721011e-08,-4.274382495709747e-05,6.008443497675551e-08,2.597815037043803e-07,6.013659980440233e-08,-1.337197844409663e-08,6.007849371867154e-08,-4.980664720689071e-06,6.210089648502781e-08,-3.443173029334384e-06,6.007116379484056e-08,-5.143331787932706e-05,6.186599995750757e-08,-4.719602874300766e-06,6.021113598408797e-08,-1.486138825273676e-07,7.0543535215087e-08,-2.188884868829028e-08
6.006269870249467e-08,-4.620488990667118e-05,6.021133905051078e-08,-6.192042364054491e-08,6.008618138449353e-08,4.136321142793944e-06,6.015418810713045e-08,-6.174819445935268e-08,6.009490585327498e-08,9.795231514055091e-07,6.016438985624991e-08,-6.829370209622155e-08,6.010483337312823e-08,-8.929543903644077e-08,6.306832854121243e-08,-4.278967296582883e-05,6.00869775909513e-08,-1.948662141537146e-06,6.01638475436192e-08,-8.395144540193281e-08,6.008119334255047e-08,3.398829061219156e-06,6.238860965980742e-08,-6.901955679285743e-06,6.007398519488122e-08,-3.850132705300331e-05,6.212718359500254e-08,-8.296780110834122e-06,6.030885368510785e-08,-3.091266177994862e-07,7.069226545590927e-08,7.576397498694212e-08
6.006527918916747e-08,-5.083356303527273e-05,6.0307843932437e-08,-1.702434885956615e-07,6.00891897510483e-08,4.538583227627761e-06,6.019839090466657e-08,2.03360203428972e-09,6.01e-08,2.831638516793783e-06,6.02125338021141e-08,-1.030989756766513e-08,6.010766687835431e-08,-3.218010760864334e-07,6.309124516684872e-08,-4.184735114324435e-05,6.009025312289612e-08,5.793129022634015e-07,6.021226599864286e-08,-2.523134954753831e-08,6.008367134858658e-08,4.222250335559547e-06,6.262187079184204e-08,-1.186018880715642e-05,6.007660806274149e-08,-1.906808844802883e-05,6.237551875206553e-08,-2.277644683221536e-05,6.049889216329048e-08,-5.386158069668217e-07,7.094675159141256e-08,-8.606901517024301e-08
6.006763606830755e-08,-5.489161302166397e-05,6.049381204362638e-08,-2.434542395943544e-07,6.009503827471523e-08,4.239873641632338e-06,6.02867964997388e-08,-6.251555066471139e-08,6.010247863016764e-08,-4.277986000463748e-06,6.030673668823056e-08,-7.659071427861129e-08,6.011333388880648e-08,-2.014831943693146e-07,6.311779194379985e-08,-3.914963784956113e-05,6.009512656144806e-08,-1.864114181729581e-06,6.030762048553892e-08,-1.057917262002989e-07,6.00860170074238e-08,4.975203964558563e-06,6.268694335986278e-08,-1.667572687287974e-05,6.007870606448939e-08,-4.695596954247553e-06,6.244110966595247e-08,-3.651077434227432e-05,6.085373305013659e-08,-2.086759090199235e-06,7.145572386241913e-08,8.623522207374116e-08
6.007162428982502e-08,-5.887357004371518e-05,6.08581872317485e-08,-1.161424447884785e-06,6.01e-08,4.661105147653388e-06,6.046360768988326e-08,-3.54390354129284e-09,6.010547837999671e-08,-3.500211239135312e-06,6.048425631145387e-08,-4.470509112760424e-08,6.012059650564061e-08,-3.085038440898939e-07,6.313260887623067e-08,-3.421270667070025e-05,6.01e-08,6.969333039873116e-07,6.048868293986993e-08,-1.052769564970625e-07,6.008896841388504e-08,4.70054765942318e-06,6.271947964387316e-08,-2.091511961876808e-05,6.008157049640666e-08,1.725922236547664e-06,6.246881471040671e-08,-4.053755026850248e-05,6.114362576020462e-08,-4.617788541468867e-06,7.247366840443228e-08,-8.903588152482868e-08
6.007443765874324e-08,-4.21721403644043e-05,6.120009344676327e-08,-3.341387735657927e-06,6.010241887840342e-08,-1.726556425477808e-06,6.081723007017219e-08,-1.001997177512211e-07,6.010830274562213e-08,-3.689854394827747e-06,6.082325832443863e-08,-2.768911386255641e-07,6.013495206364913e-08,-2.391468131354282e-07,6.314844676219718e-08,-2.89709662979863e-05,6.010243774242912e-08,-6.783736244251427e-06,6.083685079987226e-08,-5.608604030106044e-07,6.009445236269094e-08,5.08231701162852e-06,6.278455221189393e-08,-3.434482658423091e-05,6.008396099889775e-08,3.551934063211651e-06,6.250409139948111e-08,-4.265549960055683e-05,6.141309144983292e-08,-8.277161171247823e-06,7.41e-08,8.746484295903239e-08
6.007695814211735e-08,-2.523667290350671e-05,6.149103190915872e-08,-6.778555212069654e-06,6.010541388931635e-08,-9.138398801090054e-07,6.128603167704404e-08,-3.457934273311378e-07,6.011395147687298e-08,-3.660716268408138e-06,6.116547179685053e-08,-9.11165384172439e-07,6.016202431338717e-08,-3.505421983023478e-07,6.316404985355211e-08,-2.530678281274324e-05,6.01053752036612e-08,-6.011880925708622e-06,6.126291974152504e-08,-2.365704152601162e-06,6.01e-08,4.828846673493684e-06,6.281121793611024e-08,-3.918037340913098e-05,6.008638774653103e-08,2.850366855179396e-06,6.253300749110922e-08,-4.276586785026382e-05,6.165663010894932e-08,-2.135757878200186e-05,7.4125e-08,2.877982698855185e-05
6.00791196596322e-08,-9.538087316918287e-06,6.174193482898589e-08,-1.22244725954664e-05,6.010817590381459e-08,-1.094081967462923e-06,6.16042164079172e-08,-1.300480309825633e-06,6.012183817861513e-08,-3.807038701659461e-06,6.157417834487204e-08,-3.558235221059365e-06,6.021127429221145e-08,-3.398314202856357e-07,6.317780314520782e-08,-2.31276752806418e-05,6.01081480359117e-08,-6.202266927938031e-06,6.158315494892133e-08,-5.637668134270854e-06,6.010177314828062e-08,-1.372994082494221e-06,6.284168594453602e-08,-4.198359925123337e-05,6.008946577119344e-08,3.957674084898343e-06,6.255784681680543e-08,-4.197716343509483e-05,6.172576810560813e-08,-3.55570286862613e-05,7.414975276284069e-08,2.141507332826126e-05
6.00814124400373e-08,-7.935167143743525e-06,6.180615468163945e-08,-1.739105662729295e-05,6.011369993281107e-08,-1.02185304420989e-06,6.186863619037466e-08,-2.957947881583304e-06,6.013761158209942e-08,-3.910379566104422e-06,6.186468909249509e-08,-6.945512720681447e-06,6.030977424986001e-08,-5.951233839992197e-07,6.319258783924866e-08,-2.086371658544775e-05,6.01136937004127e-08,-6.192516332426607e-06,6.185355573303287e-08,-9.847825620972045e-06,6.010471650276134e-08,-3.566222199029873e-07,6.28654317222959e-08,-4.275133248996325e-05,6.009562182051825e-08,2.948226019264787e-06,6.258239146669715e-08,-3.969087977091525e-05,6.175401125252311e-08,-4.013389809253677e-05,7.417487638142034e-08,1.037288614175943e-05
6.008372196807401e-08,-2.737370350136424e-06,6.183826460796623e-08,-2.187974816488081e-05,6.012142206870219e-08,-1.128681911529341e-06,6.215764065081968e-08,-6.195189891095675e-06,6.016915838906801e-08,-4.29879660752259e-06,6.212175117422811e-08,-1.381078565157274e-05,6.050332595773842e-08,-1.114660859364057e-06,6.322215722733034e-08,-1.853524197146227e-05,6.012148054608801e-08,-6.359362105480994e-06,6.191490422375404e-08,-1.206028019460325e-05,6.010745067939638e-08,-5.856497818489421e-07,6.289397895597793e-08,-4.265955205464365e-05,6.01e-08,4.073973442708482e-06,6.259737209085575e-08,-3.563299471641277e-05,6.179159971027572e-08,-4.259593467846115e-05,7.419999999999999e-08,1.656244985252738e-05
6.008617358451195e-08,-6.159406962431319e-06,6.190248446061979e-08,-3.545719797147404e-05,6.013686634048442e-08,-1.123669475192468e-06,6.239578289500876e-08,-1.008558584201572e-05,6.023042442522697e-08,-4.937621198625828e-06,6.218505370829929e-08,-2.059713382291225e-05,6.079704481271606e-08,-3.035048182679041e-06,6.326113328367686e-08,-1.672006460837022e-05,6.013705423743864e-08,-6.509221520863693e-06,6.203760120519639e-08,-2.627292184129688e-05,6.011291903266646e-08,-4.697279558364928e-07,6.291669612116701e-08,-4.16153068338654e-05,6.010228506729405e-08,-2.705530457788564e-06,6.261425282216065e-08,-2.95565583446773e-05,6.181919161549277e-08,-4.283703520178766e-05,7.420361437506787e-08,-2.982920155152634e-08
6.008939437132929e-08,-2.414828968241491e-06,6.192939442761761e-08,-3.986464550878425e-05,6.016775488404889e-08,-1.322831222093294e-06,6.245853560167569e-08,-1.254273209271386e-05,6.03529564975449e-08,-6.523222616873382e-06,6.221670497533487e-08,-2.635189127854001e-05,6.105973359116554e-08,-5.785046336617062e-06,6.331286322453815e-08,-1.610677777134405e-05,6.016820162013989e-08,-6.980108967182028e-06,6.206724641910304e-08,-3.255942575348117e-05,6.012003345734768e-08,-5.878629525790584e-07,6.294440632502051e-08,-3.81505798923615e-05,6.010516032712135e-08,-1.878587441089573e-06,6.262900943234895e-08,-2.601653819245373e-05,6.184549973544547e-08,-4.204399758533747e-05,7.421043282758144e-08,1.3565539861074e-08
6.009452205638008e-08,-6.00792497087293e-06,6.195885392689745e-08,-4.218332487215168e-05,6.022781073064625e-08,-1.558147351816873e-06,6.258404101500955e-08,-2.88049253960658e-05,6.059802064218076e-08,-1.002227840737069e-05,6.224660598644008e-08,-3.287889117163508e-05,6.131206171452078e-08,-9.757909573979798e-06,6.338258948379213e-08,-1.471238776678935e-05,6.022934884711133e-08,-7.770747995668983e-06,6.209178307278569e-08,-3.769022401473702e-05,6.01341049931642e-08,-5.284736962188539e-07,6.29595798352754e-08,-3.224794818130173e-05,6.010776577565243e-08,-2.060169918858308e-06,6.264468949737265e-08,-2.332000815658562e-05,6.186978712385021e-08,-3.997649146350137e-05,7.421671517484587e-08,-1.512303667661487e-08
6.01e-08,-2.256019814199175e-06,6.198391950326081e-08,-4.282321605041329e-05,6.034792242384098e-08,-2.381610516126128e-06,6.261312314815414e-08,-3.507898364285721e-05,6.067186566449604e-08,-1.178810505633526e-05,6.227067254309232e-08,-3.790267752022629e-05,6.137472774699262e-08,-1.165125391362672e-05,6.349197559564447e-08,-9.625063972916935e-06,6.035164330105422e-08,-9.555371423501438e-06,6.212304842259254e-08,-4.1481870414742e-05,6.016100067696097e-08,-6.764771556659149e-07,6.297484333274536e-08,-2.804768211905815e-05,6.011297667271458e-08,-1.995749731872239e-06,6.265848919102487e-08,-2.114995819760095e-05,6.188533851727051e-08,-3.612310157017499e-05,7.422927986937474e-08,1.349087439105689e-08
