P_inst (Vbp=1.1) X,P_inst (Vbp=1.1) Y,P_inst (Vbp=1.2) X,P_inst (Vbp=1.2) Y,P_inst (Vbp=1.3) X,P_inst (Vbp=1.3) Y,P_inst (Vbp=1.5) X,P_inst (Vbp=1.5) Y
1.880544873336325e-06,8.204892136511154e-05,1.890600627838453e-06,0.0001703952579396647,1.910601758804095e-06,0.0001769210783341896,1.952353528338604e-06,2.82380476972587e-06
1.880560587949398e-06,8.002365018523729e-05,1.890610697955048e-06,0.0001584451874625728,1.910612497416932e-06,0.0001643171905903461,1.952961530954527e-06,2.823590510255817e-06
1.880580907449455e-06,7.896208369331044e-05,1.89062457480509e-06,0.0001435701125505866,1.910628167902305e-06,0.000147755543806396,1.954081242551018e-06,2.823479152339309e-06
1.880606263975663e-06,7.822193427085313e-05,1.890642429640304e-06,0.0001267162077297232,1.910647944707215e-06,0.0001294923492850256,1.956320665744001e-06,2.823568528317128e-06
1.880645019270204e-06,7.730140633926787e-05,1.890670576627913e-06,0.0001043942153582038,1.910682176004141e-06,0.0001032575535038063,1.96e-06,2.823730957142451e-06
1.880712369352617e-06,7.577150453499705e-05,1.8907128208507e-06,7.775870385835795e-05,1.910722580214236e-06,7.841024400513808e-05,1.960125e-06,2.842211567266327e-06
1.880842633476283e-06,7.28302903599252e-05,1.890750151482559e-06,5.915096859939117e-05,1.910761798558706e-06,5.904372523167021e-05,1.960159198733714e-06,3.032883009161737e-06
1.881064087743076e-06,6.790775199221034e-05,1.890790266525431e-06,4.336484055429504e-05,1.910803478818775e-06,4.28792087770162e-05,1.960195384554294e-06,4.792599837649407e-06
1.881334775993356e-06,6.245937400187151e-05,1.890834675353912e-06,3.026531941062156e-05,1.910853097359098e-06,2.875425233146829e-05,1.960211148229511e-06,6.981303838356585e-06
1.881644836909961e-06,6.092183420818103e-05,1.890894069723443e-06,1.848286570445636e-05,1.910920014124688e-06,1.65723243089825e-05,1.960227405776262e-06,1.025689274633604e-05
1.881804855499135e-06,6.466556120922848e-05,1.890976390543029e-06,9.577971719473724e-06,1.91101758041564e-06,7.834054692750174e-06,1.96024678525586e-06,1.397939495172226e-05
1.881975292751713e-06,6.829540182720444e-05,1.891103623138995e-06,4.448673259611523e-06,1.911162438233229e-06,3.780834491544738e-06,1.960263093402891e-06,1.527334349624945e-05
1.882098502347181e-06,9.324028862320184e-05,1.891243299533716e-06,3.133022260079444e-06,1.911309587972599e-06,2.988978126410847e-06,1.960288276620828e-06,3.529552103389089e-05
1.882135862724266e-06,0.0001275468407717469,1.89139686754228e-06,2.872637883304751e-06,1.91147437732657e-06,2.847209679196312e-06,1.960299720782016e-06,8.599246496958523e-05
1.882151000281367e-06,0.0001434345554176706,1.891570287381832e-06,2.831536745869205e-06,1.911664227576376e-06,2.827634974766799e-06,1.960312735206513e-06,0.0001355463035602437
1.88218127539557e-06,0.0001609052707030837,1.891789550752505e-06,2.826051060505131e-06,1.911915669224577e-06,2.825120174400059e-06,1.960323007458371e-06,0.0001628432257907562
1.882205983243078e-06,0.0001547558905152007,1.892088167008935e-06,2.825126572877406e-06,1.912269669587039e-06,2.824469087796512e-06,1.96032951568487e-06,0.0002733226879268233
1.88223880260697e-06,0.0001403597073466027,1.892533690361453e-06,2.824663953552236e-06,1.912824495821298e-06,2.824144209742405e-06,1.960333567599074e-06,0.00039734115603677
1.882247967167502e-06,0.0001379922455813119,1.89327688634392e-06,2.824461866905605e-06,1.913819964766762e-06,2.82405205912404e-06,1.960338345349013e-06,0.0005235737815474285
1.882254286047331e-06,0.0001367386107428209,1.894763278308853e-06,2.824458899215412e-06,1.91581090265769e-06,2.824115123009672e-06,1.960342319056893e-06,0.000582022677537013
1.88226184662977e-06,0.0001347656668104108,1.89773606223872e-06,2.824582892061014e-06,1.917905451328845e-06,2.824205895090962e-06,1.960347930234135e-06,0.0006044127423028179
1.882268916839048e-06,0.0001317791104568647,1.9e-06,2.824670602825066e-06,1.92e-06,2.824290814543466e-06,1.960352163975799e-06,0.0005953947886400319
1.882279257894742e-06,0.0001251091973735884,1.900066886500939e-06,2.825683990487727e-06,1.920067101504327e-06,2.825377355446813e-06,1.960356626693132e-06,0.000591361630605941
1.882286902942299e-06,0.0001190537836528306,1.900150591045503e-06,2.939275455820996e-06,1.920153251276083e-06,2.962572209692935e-06,1.960359994911939e-06,0.0006152598648637582
1.882291234203679e-06,0.0001158073167116987,1.900192443317785e-06,4.506234167971769e-06,1.920196326161961e-06,4.889376914592882e-06,1.960363223487153e-06,0.0006557758589338048
1.882295819698647e-06,0.0001130777543518757,1.900207963176978e-06,6.449756280371147e-06,1.920215035664743e-06,7.684455438379196e-06,1.96036483777476e-06,0.0006758898626414762
1.882299838068301e-06,0.0001111753889852032,1.900223625708015e-06,9.443243365990003e-06,1.920229710119925e-06,1.075231832828811e-05,1.96036773628658e-06,0.0007061500221741561
1.882304963841057e-06,0.0001089009040294719,1.900242852548831e-06,1.335395028244856e-05,1.920248085906752e-06,1.416263526106945e-05,1.960370903361267e-06,0.0007305617169854839
1.882309088322869e-06,0.0001070910069417037,1.90025784788853e-06,1.50957407855622e-05,1.920263649471437e-06,1.527903179459454e-05,1.960376224288528e-06,0.0007528485411764175
1.882313913114651e-06,0.0001049429487592982,1.900277657541263e-06,1.771204425945063e-05,1.920279383353195e-06,1.911569855214549e-05,1.960384190718073e-06,0.0007532150404660754
1.882321522647896e-06,0.0001014465847910245,1.900287838637432e-06,3.526609818688145e-05,1.920289832478018e-06,4.215544340825425e-05,1.960395339822889e-06,0.0007140397656742242
1.882334002042207e-06,9.519029380001307e-05,1.900296488283599e-06,7.205472136723857e-05,1.920299087947989e-06,8.525205336970539e-05,1.960406509493776e-06,0.0006540609445665418
1.882357667383826e-06,7.867857505365199e-05,1.900306102866519e-06,0.0001177613399219219,1.920308507990126e-06,0.0001265746584525687,1.960418720810134e-06,0.0005827777525385273
1.882376124643031e-06,6.256012070551772e-05,1.900315184213069e-06,0.0001418876690103437,1.920318357715305e-06,0.0001458931644162836,1.960432805085873e-06,0.0005018291038378925
1.88240076869276e-06,4.432589198029164e-05,1.900326207651923e-06,0.0001940364779608604,1.920329223261157e-06,0.0002543758091478237,1.960451492973705e-06,0.0003981872655248227
1.882422045073232e-06,3.397459192256968e-05,1.900331492130925e-06,0.0003208825125570651,1.920333799040274e-06,0.0003927960723108841,1.960478144763666e-06,0.0002482081288031553
1.882443216188034e-06,2.737375645707411e-05,1.900335174456036e-06,0.0004346404175536722,1.920339254711382e-06,0.0005337321455813667,1.9605e-06,0.0001353248218513991
1.882479972088017e-06,2.097012723281903e-05,1.900339081309559e-06,0.0005306518787858485,1.920343112513092e-06,0.0005854580736806803,1.960507275093633e-06,0.0001165478724114048
1.882530328150777e-06,1.658884118358556e-05,1.90034318076069e-06,0.0005860193682822122,1.920348741155684e-06,0.0006032304461346011,1.960520762246454e-06,9.417065050322708e-05
1.882603011573796e-06,1.295051882513534e-05,1.900347510219685e-06,0.0006033126305065853,1.920352732502292e-06,0.0005939508021915071,1.960533432182064e-06,8.585545783837482e-05
1.882701511224032e-06,9.764466990302036e-06,1.900351530326281e-06,0.0005972042989187471,1.920356986137422e-06,0.0005905335391557516,1.960550899401197e-06,8.162121451184062e-05
1.882829726701468e-06,7.132952474335055e-06,1.900355599682842e-06,0.0005883360962224527,1.920360123539214e-06,0.00061254980415564,1.960568569761303e-06,8.014528305564823e-05
1.882997005211627e-06,5.261461412045111e-06,1.900358956259253e-06,0.0006004910329393929,1.920363187401343e-06,0.0006506141338900569,1.960592844376594e-06,7.935457758952239e-05
1.883054744566542e-06,4.873628913645874e-06,1.900361782229615e-06,0.0006319787538543899,1.920364719332408e-06,0.0006699951866769501,1.960625496649568e-06,7.856863899965469e-05
1.88317022327637e-06,4.289570624922701e-06,1.900365436615259e-06,0.0006776199737222078,1.92036743758065e-06,0.0006994986949126785,1.960678524760263e-06,7.737929904483153e-05
1.883299026281089e-06,3.835760437051712e-06,1.900368257716387e-06,0.0007066409386722321,1.920370360094447e-06,0.0007238657257864487,1.960784580981654e-06,7.506022007552978e-05
1.88346344524143e-06,3.45424482054086e-06,1.900371259975522e-06,0.0007293872675250443,1.920374756894136e-06,0.0007465383532124965,1.960996693424436e-06,7.04384419398037e-05
1.883673089988707e-06,3.169684493690541e-06,1.900375296426498e-06,0.0007479166088503702,1.920381381580367e-06,0.0007554482201659003,1.961274736470196e-06,6.444417459065851e-05
1.884037153816623e-06,2.948534276075374e-06,1.900383135568446e-06,0.0007536591354768654,1.920391860987234e-06,0.0007292176825418937,1.961636476572614e-06,5.741747635088782e-05
1.88459749782798e-06,2.855698788542043e-06,1.900393671280146e-06,0.0007211380383921448,1.920402310626221e-06,0.0006774743505741596,1.96173917834131e-06,5.613772552482705e-05
1.885280958417025e-06,2.836390346017458e-06,1.900404153784406e-06,0.000666805193461347,1.920413617894209e-06,0.0006124040810869494,1.961944581878703e-06,5.638123147561877e-05
1.886129887948792e-06,2.832178819846313e-06,1.90041534923361e-06,0.0006017678690240864,1.920426021359244e-06,0.0005401281288876364,1.962142323850889e-06,6.001661655960771e-05
1.887242864686376e-06,2.830409567273356e-06,1.900427867781804e-06,0.0005289818027973034,1.920441771982142e-06,0.0004513209129917742,1.962302867210742e-06,6.171910273080521e-05
1.88887093227119e-06,2.829208027479895e-06,1.900444179966532e-06,0.0004375161433363869,1.92046328310583e-06,0.0003328717171048295,1.962406517875851e-06,8.783480008929999e-05
1.89e-06,2.828734885747867e-06,1.900466504789792e-06,0.0003145405601249736,1.920481641552915e-06,0.0002276035467313319,1.962443014025259e-06,0.0001181108385266182
1.890046943979924e-06,2.829096728083274e-06,1.900483252394896e-06,0.0002183292757717061,1.9205e-06,0.0001353411239104255,1.962459203260559e-06,0.0001331327912900019
1.890111663043456e-06,2.83448716406261e-06,1.9005e-06,0.000135487307094379,1.920509179223542e-06,0.0001134832156950767,1.962491581731159e-06,0.0001515565232730968
1.890164738306873e-06,3.043006106024392e-06,1.900508373802552e-06,0.0001148305169215423,1.920520865749688e-06,9.47538070016587e-05,1.962521387152158e-06,0.0001473605678957919
1.890191275938582e-06,3.837248464646979e-06,1.900519393769335e-06,9.614048037783339e-05,1.920532398327145e-06,8.644447057518629e-05,1.962561241208494e-06,0.0001338978564351965
1.890214247459755e-06,5.759201289320531e-06,1.900529991338627e-06,8.753977164793339e-05,1.920547544587306e-06,8.198364839964835e-05,1.962571435770773e-06,0.0001322174417784586
1.890231006596961e-06,8.22818354041542e-06,1.900544385645908e-06,8.240988735514571e-05,1.920564100250421e-06,8.010135500331128e-05,1.962579352580627e-06,0.0001307699986403465
1.890246916568256e-06,1.116040365617605e-05,1.900560579779322e-06,8.023764581781742e-05,1.920586173639448e-06,7.91718571270417e-05,1.962587788181874e-06,0.0001281599527811695
1.890263527187982e-06,1.381034407629496e-05,1.900581192829365e-06,7.916289276210498e-05,1.920614743709441e-06,7.842877504991528e-05,1.962595429078541e-06,0.0001244991267015744
1.890279244950672e-06,1.495620498386685e-05,1.900606766142335e-06,7.841402988871219e-05,1.920657806073094e-06,7.742895275163529e-05,1.962605197798625e-06,0.0001184222224475953
1.890292045210188e-06,1.674517767377885e-05,1.900645788208784e-06,7.749411633761029e-05,1.920741442323093e-06,7.556755305756528e-05,1.962613296850477e-06,0.0001132713481884702
1.890301176167382e-06,3.052642988023364e-05,1.900714950339028e-06,7.593509959233997e-05,1.920908714823093e-06,7.185442468471043e-05,1.962619514331587e-06,0.0001103069173330247
1.890303676167382e-06,3.853226846442104e-05,1.900848984011885e-06,7.293304866544014e-05,1.921155442252361e-06,6.644606360346698e-05,1.96262458438697e-06,0.0001084485149085047
1.890305588260933e-06,4.627164127582573e-05,1.901076628099636e-06,6.788900124208936e-05,1.92146583737544e-06,6.019188489630617e-05,1.962629394578725e-06,0.0001067772215711042
1.890307158983945e-06,5.370273614071393e-05,1.901357153555268e-06,6.207440054778375e-05,1.921708555524511e-06,5.787672720928075e-05,1.962634366396216e-06,0.0001050662760851405
1.890309167575664e-06,6.448488209683433e-05,1.901692050933987e-06,5.931630924794249e-05,1.921870429191953e-06,5.978897897146374e-05,1.962640444646805e-06,0.0001029552930736605
1.890311176167382e-06,7.642033038838408e-05,1.901859855627198e-06,6.256919943447633e-05,1.922061117553507e-06,6.391669964839956e-05,1.962652601147983e-06,9.853731877914777e-05
1.890311473221276e-06,7.825470010770796e-05,1.902044987388653e-06,6.622596702070453e-05,1.922199067308721e-06,6.859433866161011e-05,1.962670317905504e-06,9.099903540227738e-05
1.890312067329062e-06,8.197568122686882e-05,1.902174984331815e-06,8.942155060321132e-05,1.922237679913694e-06,7.988781079857135e-05,1.962694155347829e-06,7.565252201833084e-05
1.890312615236033e-06,8.544916862872721e-05,1.902216791613615e-06,0.0001260504793766742,1.922281077697614e-06,0.0001100726348594739,1.962717280139452e-06,5.770967090557614e-05
1.890313711049975e-06,9.247567259167526e-05,1.902232966059748e-06,0.0001423786386048293,1.922310570732691e-06,0.0001390032442029993,1.962725490438564e-06,5.187155594739031e-05
1.890315902677858e-06,0.0001065638702805686,1.902265314952013e-06,0.0001586941919801087,1.92234514179443e-06,0.0001565304305276848,1.962741911036787e-06,4.215552693693084e-05
1.890320285933625e-06,0.0001326625079642571,1.902291412278186e-06,0.0001511477047215864,1.922373007378123e-06,0.0001486809303011639,1.962763858996998e-06,3.266629213102999e-05
1.890329052445159e-06,0.0001618226987344844,1.902323147819009e-06,0.0001382422986835546,1.922383357781268e-06,0.000144050471500366,1.962807754917418e-06,2.20758748514233e-05
1.890338290319287e-06,0.0001770677888584657,1.902332016129347e-06,0.0001362810037304044,1.922404058587558e-06,0.0001366386184557346,1.962858439913432e-06,1.665734683405924e-05
1.89034176984239e-06,0.0002336611209202147,1.902338555524918e-06,0.0001350562873754493,1.922411945132239e-06,0.0001350291903086005,1.962928449290618e-06,1.295122854446045e-05
1.890344532061682e-06,0.0003014068269944078,1.902346018225159e-06,0.0001330667849942414,1.92241884281327e-06,0.0001338557624875586,1.96303447816071e-06,9.670228324493996e-06
1.890347652417173e-06,0.0003664328058303641,1.902354182296551e-06,0.0001294564903562767,1.92242621151534e-06,0.0001320921493691569,1.963177498861984e-06,6.961701991164533e-06
1.890350541905734e-06,0.0003960412732797575,1.902363583884687e-06,0.0001233616183422139,1.922434275619113e-06,0.0001288937458553464,1.963351470674519e-06,5.07715949178473e-06
1.890354759792787e-06,0.0003928986754990193,1.902371424255348e-06,0.0001174557942023854,1.922444495593666e-06,0.0001227546244563509,1.963604272014475e-06,3.839942236189952e-06
1.890357780265346e-06,0.0003852637073854259,1.902375848032323e-06,0.0001144307821706753,1.922452778717338e-06,0.0001168288980865543,1.963677414425853e-06,3.646643150133316e-06
1.890360983032919e-06,0.000377502673266377,1.902380386463546e-06,0.0001120261489966267,1.922457479450687e-06,0.0001137562732224079,1.963823699248608e-06,3.364063516119079e-06
1.890363659210209e-06,0.0003747854122186578,1.902384931527426e-06,0.0001100624359002044,1.922462346092135e-06,0.0001113242383793757,1.964005390749894e-06,3.145442484764269e-06
1.890366079498033e-06,0.0003824339924377438,1.902389738741522e-06,0.0001080790788082028,1.922467070102505e-06,0.0001094141200005312,1.96432677705456e-06,2.954713641570797e-06
1.890368916888745e-06,0.0003978104987485082,1.902394077837737e-06,0.0001063019902343981,1.922472162512381e-06,0.0001074476260134334,1.964875880448148e-06,2.856887476511974e-06
1.890372007753827e-06,0.0004129654346708426,1.902399437801935e-06,0.0001040723403889097,1.922476715828168e-06,0.000105703641001055,1.965618927600992e-06,2.834765597084752e-06
1.890374538331377e-06,0.0004223673532100974,1.902409044113563e-06,9.990624350696053e-05,1.922482480525556e-06,0.0001034601299210151,1.966562244360341e-06,2.830484407770477e-06
1.890377475551862e-06,0.0004297035330733684,1.902424328118302e-06,9.237937307009869e-05,1.92249347098198e-06,9.89780439636719e-05,1.967801413910535e-06,2.828704498084694e-06
1.890381659462776e-06,0.0004348876006115566,1.902449169874429e-06,7.437351479166512e-05,1.922510594833836e-06,9.080457888206947e-05,1.968900706955267e-06,2.827876837219017e-06
1.890388098953536e-06,0.0004343149043065595,1.902468537590617e-06,5.803938320946777e-05,1.922538668349559e-06,7.031995663856031e-05,1.97e-06,2.827341313358178e-06
1.890394792542043e-06,0.0004275423574491552,1.902477525722698e-06,5.123386502511713e-05,1.922559627398393e-06,5.359411959800736e-05,1.970053528944945e-06,2.827728550250837e-06
1.890402880140174e-06,0.0004159245326688216,1.90249550198686e-06,4.036181472793814e-05,1.922569073651507e-06,4.721402406883366e-05,1.970131247096707e-06,2.849651743076693e-06
1.890412424476502e-06,0.0004009066812454991,1.9025152345835e-06,3.198948933653198e-05,1.922587966157734e-06,3.718006776754936e-05,1.970164361939377e-06,3.036503010223953e-06
